ano,codmunres,local,outra_uf,dentro_macrorregiao_saude,dentro_regiao_saude,fora_macrorregiao_saude,km_partos_fora_macrorregiao,km_partos_na_macrorregiao,km_partos_na_regiao,km_partos_fora_uf,km_partos_fora_macrorregiao_alta_complexidade,km_partos_na_macrorregiao_alta_complexidade,km_partos_na_regiao_alta_complexidade,km_partos_fora_uf_alta_complexidade,km_partos_fora_macrorregiao_baixa_complexidade,km_partos_na_macrorregiao_baixa_complexidade,km_partos_na_regiao_baixa_complexidade,km_partos_fora_uf_baixa_complexidade,nao_local,km_partos_fora_municipio,km_partos_fora_municipio_alta_complexidade,km_partos_fora_municipio_baixa_complexidade,destino_total,total_n_local_mun,codmunnasc1,n_nasc1,x_1,codmunnasc2,n_nasc2,x_2,codmunnasc3,n_nasc3,x_3,cnes,nasc_estab,nome_estabelecimento_fantasia
2021,411830,0,0,5,22,0,0,43.0363,84.0861,0,0,43.0363,84.0861,0,0,0,0,0,27,84.0861,84.0861,0,27,27,411840,22,81.5,410590,5,18.5,,,,2754738,22,SANTA CASA DE PARANAVAI
2021,411840,1061,1,68,3,4,497.2933,73.8697,83.7944,625.7812,497.2933,73.8697,0,625.7812,497.2933,0,83.7944,0,76,73.8697,73.8697,106.7414,1137,76,411520,68,89.5,410690,3,3.9,411350,1,1.3,2587165,35,HOSPITAL PARANA
2021,411845,3,0,3,76,0,0,106.0669,63.8514,0,0,106.0669,63.8514,0,0,87.2708,23.5445,0,79,63.8514,63.8514,23.5445,82,79,412770,53,67.1,411460,21,26.6,410480,2,2.5,4056752,53,HOESP
2021,411850,1250,1,4,1,1,410.9023,56.3546,88.0533,30.8766,410.9023,56.3546,88.0533,0,0,0,0,30.8766,7,56.3546,56.3546,30.8766,1257,7,410840,4,57.1,410420,1,14.3,411760,1,14.3,2666723,2,POLICLINICA SAO VICENTE DE PAULA FB
2021,411860,0,0,1,72,0,0,52.1581,22.753,0,0,0,22.753,0,0,52.1581,0,0,73,22.753,22.753,52.1581,73,73,412820,72,98.6,411390,1,1.4,,,,2568373,72,ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA
2021,411870,12,0,3,46,0,0,23.0664,46.2437,0,0,0,46.2437,0,0,23.0664,45.4086,0,49,46.2437,46.2437,31.3689,61,49,412820,44,89.8,411390,2,4.1,411070,1,2,2568373,44,ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA
2021,411880,0,0,7,134,1,382.5148,73.6806,16.759,0,0,73.6806,16.759,0,382.5148,0,35.053,0,142,16.759,16.759,35.053,142,142,410430,96,67.6,412720,35,24.6,411520,5,3.5,14109,80,HOSPITAL SANTA CASA DE MISERICORDIA
2021,411885,0,0,2,96,1,69.8804,177.6858,19.7221,0,0,177.6858,19.7221,0,69.8804,0,0,0,99,19.7221,19.7221,69.8804,99,99,412810,96,97,411520,2,2,410200,1,1,3005011,79,NOROSPAR
2021,411890,6,0,2,142,0,0,213.5401,52.4526,0,0,213.5401,52.4526,0,0,0,31.6254,0,144,52.4526,52.4526,31.6254,150,144,412810,139,96.5,410050,3,2.1,411520,1,0.7,3005011,118,NOROSPAR
2021,411900,0,1,0,72,0,0,0,26.4503,841.4688,0,0,98.4455,0,0,0,26.4503,841.4688,73,26.4503,98.4455,26.4503,73,73,412035,52,71.2,410840,17,23.3,410450,3,4.1,2584573,49,FUNDACAO HOSPITALAR DA FRONTEIRA PRANCHITA
2021,411910,5,54,0,123,0,0,0,87.1095,23.1198,0,0,103.8466,23.1198,0,0,87.1095,35.0814,177,87.1095,23.1198,87.1095,182,177,410690,104,58.8,421580,37,20.9,410420,18,10.2,2715864,93,HOSPITAL NOSSA SRA DAS GRACAS MATERNIDADE MATER DEI
2021,411915,667,0,0,850,0,0,0,9.928,0,0,0,9.928,0,0,0,9.928,0,850,9.928,9.928,9.928,1517,850,410690,816,96,410400,23,2.7,410420,5,0.6,15245,362,HOSPITAL UNIVERSITARIO EVANGELICO MACKENZIE
2021,411920,82,0,0,26,1,347.7593,0,79.4881,0,347.7593,0,102.3802,0,0,0,79.4881,0,27,79.4881,225.0698,79.4881,109,27,412410,23,85.2,412660,2,7.4,410400,1,3.7,3316300,22,HOSPITAL REGIONAL DO NORTE PIONEIRO
2021,411925,0,0,0,32,0,0,0,55.6837,0,0,0,55.6837,0,0,0,18.8129,0,32,55.6837,55.6837,18.8129,32,32,410840,18,56.2,410100,14,43.8,,,,5621674,14,
2021,411930,197,0,3,307,1,252.4999,283.7963,51.8883,0,0,283.7963,51.8883,0,252.4999,0,51.8883,0,311,51.8883,51.8883,51.8883,508,311,410940,306,98.4,410420,1,0.3,410442,1,0.3,2742047,224,INSTITUTO VIRMOND
2021,411940,6,0,54,226,1,128.4131,162.6745,32.6715,0,0,162.6745,32.6715,0,128.4131,0,32.6715,0,281,32.6715,32.6715,32.6715,287,281,410490,147,52.3,411990,79,28.1,410420,52,18.5,2683210,145,HOSPITAL DA CRUZ VERMELHA DE CASTRO
2021,411950,12,1,0,1415,1,659.9308,0,15.4439,133.9933,659.9308,0,19.4738,0,0,0,15.4439,133.9933,1417,15.4439,19.4738,15.4439,1429,1417,411915,797,56.2,410400,343,24.2,410690,260,18.3,18333,745,HOSPITAL MUNICIPAL NOSSA SENHORA DA LUZ DOS PINHAIS
2021,411960,353,0,4,102,25,72.892,250.0045,89.3491,0,72.892,250.0045,89.3491,0,75.4949,0,89.3491,0,131,89.3491,89.3491,89.3491,484,131,410940,102,77.9,411150,19,14.5,410430,2,1.5,2742047,81,INSTITUTO VIRMOND
2021,411965,0,0,3,20,11,10.7693,31.4188,62.3299,0,64.7306,0,62.3299,0,10.7693,31.4188,40.8342,0,34,40.8342,62.3299,31.4188,34,34,411370,11,32.4,410210,10,29.4,412240,9,26.5,2733579,10,HOSPITAL REGIONAL CRISTO REI
2021,411970,0,0,0,49,0,0,0,55.8051,0,0,0,55.8051,0,0,0,28.7159,0,49,55.8051,55.8051,28.7159,49,49,411840,48,98,411350,1,2,,,,2754738,48,SANTA CASA DE PARANAVAI
2021,411980,28,0,4,82,1,594.7776,129.8541,8.8351,0,594.7776,0,99.2526,0,0,129.8541,8.8351,0,87,42.5825,99.2526,8.8351,115,87,410450,43,49.4,410840,37,42.5,410480,4,4.6,2586061,43,HOSPITAL SUDOESTE CAPANEMA
2021,411990,4651,2,63,10,1,309.1585,114.5408,48.7517,426.9793,309.1585,92.8733,42.1619,512.8945,0,114.5408,48.7517,341.0641,76,97.0837,92.8733,114.5408,4727,76,410690,30,39.5,410420,17,22.4,411070,9,11.8,13846,17,HOSPITAL DO ROCIO
2021,411995,22,1,33,260,0,0,96.4932,23.4303,736.2252,0,96.4932,23.4303,0,0,96.4932,23.4303,736.2252,294,23.4303,23.4303,23.4303,316,294,411820,255,86.7,410690,31,10.5,411570,4,1.4,2687127,213,HOSPITAL REGIONAL DO LITORAL
2021,412000,3,5,1,89,0,0,126.3059,71.5021,83.0997,0,126.3059,87.3329,83.0997,0,0,71.5021,0,95,71.5021,87.3329,71.5021,98,95,412240,48,50.5,411370,36,37.9,354140,5,5.3,4055748,48,HOSPITAL SAO RAFAEL
2021,412010,0,0,33,5,0,0,49.6384,66.9322,0,0,49.6384,66.9322,0,0,75.3814,21.1833,0,38,49.6384,49.6384,75.3814,38,38,410420,29,76.3,410690,4,10.5,411990,4,10.5,13846,29,HOSPITAL DO ROCIO
2021,412015,0,0,0,30,1,94.7153,0,19.6018,0,0,0,131.9797,0,94.7153,0,19.6018,0,31,19.6018,131.9797,19.6018,31,31,411330,25,80.6,410940,4,12.9,410540,1,3.2,2742071,21,CENTRO MEDICO HOSPITALAR SAO LUCAS
2021,412020,11,0,2,26,0,0,171.0865,101.261,0,0,171.0865,101.261,0,0,0,29.029,0,28,101.261,101.261,29.029,39,28,411840,24,85.7,411350,2,7.1,411520,2,7.1,2754738,24,SANTA CASA DE PARANAVAI
2021,412030,0,0,0,42,0,0,0,22.6974,0,0,0,22.6974,0,0,0,0,0,42,22.6974,22.6974,0,42,42,412820,42,100,,,,,,,2568373,42,ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA
2021,412033,0,3,0,46,0,0,0,47.7482,1820.6605,0,0,47.7482,0,0,0,37.4328,1820.6605,49,47.7482,47.7482,929.0466,49,49,410370,31,63.3,411370,12,24.5,292550,3,6.1,2730650,30,SANTA CASA DE CAMBE
2021,412035,56,1,1,19,0,0,150.207,99.0028,63.7618,0,150.207,99.0028,0,0,0,0,63.7618,21,99.0028,99.0028,63.7618,77,21,410840,19,90.5,411850,1,4.8,421670,1,4.8,6424341,10,HOSPITAL REGIONAL DO SUDOESTE WALTER ALBERTO PECOITS F B
2021,412040,1,0,0,45,0,0,0,38.2645,0,0,0,38.2645,0,0,0,0,0,45,38.2645,38.2645,0,46,45,412625,23,51.1,411520,22,48.9,,,,2825589,23,METROPOLITANA DE SARANDI
2021,412050,0,0,0,96,0,0,0,64.8766,0,0,0,71.7619,0,0,0,56.1313,0,96,64.8766,71.7619,56.1313,96,96,411370,46,47.9,410980,45,46.9,410370,4,4.2,2729385,45,HOSPITAL CRISTO REI
2021,412060,458,0,38,141,1,209.477,52.5453,69.0101,0,0,97.0837,69.0101,0,209.477,52.5453,69.0101,0,180,69.0101,69.0101,69.0101,638,180,410940,140,77.8,411070,26,14.4,411990,10,5.6,2741989,109,HOSPITAL DE CARIDADE SAO VICENTE DE PAULO
2021,412065,0,0,7,38,0,0,78.8657,15.36,0,0,78.8657,87.5631,0,0,0,15.36,0,45,15.36,87.5631,15.36,45,45,410860,26,57.8,410430,11,24.4,412810,5,11.1,2735970,25,SANTA CASA DE MISERICORDIA DE GOIOERE
2021,412070,1,0,2,96,0,0,183.9753,40.3013,0,0,183.9753,0,0,0,0,40.3013,0,98,40.3013,183.9753,40.3013,99,98,412410,85,86.7,412660,8,8.2,411280,3,3.1,3316300,68,HOSPITAL REGIONAL DO NORTE PIONEIRO
2021,412080,0,0,0,293,0,0,0,9.4261,0,0,0,9.4261,0,0,0,24.2209,0,293,9.4261,9.4261,24.2209,293,293,410400,211,72,410690,76,25.9,411915,3,1,13633,211,HOSPITAL ANGELINA CARON
2021,412085,1,0,2,46,0,0,79.4642,36.0588,0,0,0,36.0588,0,0,79.4642,9.8821,0,48,36.0588,36.0588,9.8821,49,48,412770,31,64.6,411460,15,31.2,410480,2,4.2,4056752,28,HOESP
2021,412090,134,0,7,289,23,69.5881,115.6646,118.3523,0,175.9049,120.9402,118.3523,0,69.5881,70.9797,118.3523,0,319,118.3523,118.3523,79.171,453,319,410480,284,89,411330,22,6.9,410930,5,1.6,2738368,227,HOSPITAL UNIVERSITARIO DO OESTE DO PARANA
2021,412100,119,0,4,39,0,0,148.6677,129.6885,0,0,148.6677,129.6885,0,0,0,46.4434,0,43,129.6885,129.6885,46.4434,162,43,411840,26,60.5,411350,13,30.2,411520,2,4.7,2754738,26,SANTA CASA DE PARANAVAI
2021,412110,0,0,5,61,0,0,72.3617,37.8543,0,0,72.3617,46.915,0,0,0,16.3026,0,66,42.3846,46.915,16.3026,66,66,410430,28,42.4,410750,28,42.4,411520,5,7.6,2735962,28,SANTA CASA DE ENGENHEIRO BELTRAO
2021,412120,5,4,0,216,0,0,0,67.6688,69.5789,0,0,67.6688,69.5789,0,0,67.6688,0,220,67.6688,67.6688,67.6688,225,220,410690,193,87.7,412230,11,5,410400,9,4.1,2715864,120,HOSPITAL NOSSA SRA DAS GRACAS MATERNIDADE MATER DEI
2021,412125,0,0,2,59,0,0,75.2327,23.9084,0,0,75.2327,93.7768,0,0,0,23.9084,0,61,23.9084,75.2327,23.9084,61,61,411560,45,73.8,410830,6,9.8,411580,6,9.8,2588188,45,HOSPITAL E MATERNIDADE PADRE TEZZA
2021,412130,0,0,1,25,1,250.0535,81.651,46.8073,0,250.0535,81.651,46.8073,0,0,0,0,0,27,46.8073,46.8073,0,27,27,410640,25,92.6,410430,1,3.7,411370,1,3.7,2582449,25,SANTA CASA DE CORNELIO PROCOPIO
2021,412135,0,0,4,21,0,0,89.1264,19.496,0,0,89.1264,93.281,0,0,0,19.496,0,25,19.496,89.1264,19.496,25,25,410860,17,68,412800,3,12,412810,3,12,2735970,17,SANTA CASA DE MISERICORDIA DE GOIOERE
2021,412140,1,1,16,218,0,0,108.1483,74.6637,444.3522,0,108.1483,74.6637,444.3522,0,108.1483,23.3235,0,235,74.6637,74.6637,23.3235,236,235,410840,153,65.1,410100,64,27.2,410480,12,5.1,6424341,96,HOSPITAL REGIONAL DO SUDOESTE WALTER ALBERTO PECOITS F B
2021,412150,1,0,1,176,0,0,112.3149,20.9665,0,0,112.3149,20.9665,0,0,0,20.9665,0,177,20.9665,20.9665,20.9665,178,177,411070,173,97.7,412200,3,1.7,411990,1,0.6,2783789,149,SANTA CASA DE IRATI
2021,412160,0,3,5,97,0,0,41.542,15.9219,34.6721,0,41.542,15.9219,0,0,0,0,34.6721,105,15.9219,15.9219,34.6721,105,105,410840,97,92.4,411850,5,4.8,420350,3,2.9,2666731,51,HOSPITAL SAO FRANCISCO
2021,412170,9,0,110,267,4,160.7481,195.2415,76.5852,0,160.7481,195.2415,76.5852,0,92.5374,106.634,76.5852,0,381,76.5852,76.5852,76.5852,390,381,412710,267,70.1,410420,88,23.1,411990,20,5.2,2740435,223,IDF
2021,412175,0,0,1,110,6,84.8306,373.1864,42.2577,0,123.6087,373.1864,115.0719,0,48.6579,0,42.2577,0,117,42.2577,115.0719,42.2577,117,117,410442,71,60.7,410940,37,31.6,411440,3,2.6,2742020,71,INSTITUTO SAUDE SANTA CLARA
2021,412180,0,47,0,88,0,0,0,52.1908,39.1149,0,0,29.5431,39.1149,0,0,52.1908,22.1148,135,52.1908,39.1149,52.1908,135,135,412410,83,61.5,353470,24,17.8,355720,21,15.6,3316300,73,HOSPITAL REGIONAL DO NORTE PIONEIRO
2021,412190,121,0,8,27,0,0,60.2814,55.7369,0,0,120.001,55.7369,0,0,36.7252,32.831,0,35,55.7369,55.7369,36.7252,156,35,410640,21,60,410240,5,14.3,412410,4,11.4,2582449,21,SANTA CASA DE CORNELIO PROCOPIO
2021,412200,148,0,0,45,0,0,0,35.9198,0,0,0,35.9198,0,0,0,35.9198,0,45,35.9198,35.9198,35.9198,193,45,411070,44,97.8,411390,1,2.2,,,,2783789,33,SANTA CASA DE IRATI
2021,412210,0,0,0,26,0,0,0,30.3013,0,0,0,30.3013,0,0,0,0,0,26,30.3013,30.3013,0,26,26,410140,26,100,,,,,,,2439263,26,HNSG HOSPITAL PROVIDENCIA MATERNO INFANTIL
2021,412215,3,0,1,212,9,60.8438,295.2371,16.9584,0,136.3647,295.2371,128.1033,0,60.8438,0,16.9584,0,222,16.9584,128.1033,16.9584,225,222,411330,182,82,410940,30,13.5,410540,7,3.2,2742071,167,CENTRO MEDICO HOSPITALAR SAO LUCAS
2021,412217,0,0,1,43,0,0,153.4397,105.1173,0,0,153.4397,105.1173,0,0,0,25.029,0,44,105.1173,105.1173,25.029,44,44,411150,31,70.5,412265,12,27.3,411370,1,2.3,2590727,28,HOSPITAL BOM JESUS
2021,412220,20,0,0,521,1,420.9496,0,30.1058,0,420.9496,0,30.1058,0,0,0,30.1058,0,522,30.1058,30.1058,30.1058,542,522,410690,488,93.5,410400,13,2.5,410580,13,2.5,2715864,291,HOSPITAL NOSSA SRA DAS GRACAS MATERNIDADE MATER DEI
2021,412230,91,181,0,73,0,0,0,127.9122,3.4083,0,0,127.9122,65.3267,0,0,111.1751,3.4083,254,3.4083,127.9122,3.4083,345,254,421010,153,60.2,410420,63,24.8,421500,25,9.8,2379341,152,MATERNIDADE DONA CATARINA KUSS
2021,412240,488,0,5,336,1,76.3336,14.7074,22.673,0,76.3336,0,22.673,0,0,14.7074,34.9359,0,342,22.673,22.673,14.7074,830,342,411370,304,88.9,410370,30,8.8,410150,5,1.5,2550792,180,HOSPITAL EVANGELICO DE LONDRINA
2021,412250,100,0,4,40,5,134.362,187.6156,94.5069,0,134.362,187.6156,94.5069,0,97.6354,0,94.5069,0,49,94.5069,94.5069,94.5069,149,49,410430,39,79.6,411520,3,6.1,411150,2,4.1,14109,33,HOSPITAL SANTA CASA DE MISERICORDIA
2021,412260,42,0,9,62,0,0,95.5339,39.1005,0,0,95.5339,39.1005,0,0,0,0,0,71,39.1005,39.1005,0,113,71,410550,62,87.3,411520,4,5.6,412810,4,5.6,2733676,62,HOSPITAL SAO PAULO
2021,412265,28,0,1,25,0,0,153.3205,104.9981,0,0,153.3205,104.9981,0,0,0,0,0,26,104.9981,104.9981,0,54,26,411150,25,96.2,411370,1,3.8,,,,2590727,24,HOSPITAL BOM JESUS
2021,412270,0,0,3,121,4,16.284,49.6229,18.7118,0,0,49.6229,18.7118,0,16.284,0,18.7118,0,128,18.7118,18.7118,18.7118,128,128,410150,91,71.1,410140,30,23.4,410210,4,3.1,2576198,72,IRMANDADE SANTA CASA DE ARAPONGAS
2021,412280,0,2,1,54,0,0,177.6239,44.3365,27.3516,0,0,44.3365,0,0,177.6239,0,27.3516,57,44.3365,44.3365,27.3516,57,57,410840,54,94.7,421200,2,3.5,410480,1,1.8,2666731,29,HOSPITAL SAO FRANCISCO
2021,412290,1,4,2,51,1,592.9467,226.1279,82.3072,24.9051,592.9467,226.1279,105.4666,0,0,0,82.3072,24.9051,58,82.3072,226.1279,82.3072,59,58,412410,42,72.4,412660,5,8.6,352280,4,6.9,3316300,42,HOSPITAL REGIONAL DO NORTE PIONEIRO
2021,412300,1,0,2,184,0,0,126.0908,56.3313,0,0,126.0908,56.3313,0,0,0,45.376,0,186,56.3313,56.3313,45.376,187,186,410840,182,97.8,410480,2,1.1,410720,2,1.1,2666731,90,HOSPITAL SAO FRANCISCO
2021,412310,0,0,2,48,0,0,52.8761,30.3824,0,0,0,64.3226,0,0,52.8761,30.3824,0,50,30.3824,64.3226,30.3824,50,50,412190,28,56,410640,15,30,410240,5,10,2582465,28,HOSPITAL E MATERNIDADE DE RIBEIRAO DO PINHAL
2021,412320,0,0,12,34,0,0,68.1,48.875,0,0,68.1,48.875,0,0,23.3223,64.5142,0,46,64.5142,48.875,64.5142,46,46,410640,18,39.1,412390,16,34.8,411370,7,15.2,2582449,16,SANTA CASA DE CORNELIO PROCOPIO
2021,412330,0,0,7,102,0,0,172.3799,19.3092,0,0,172.3799,102.5544,0,0,0,19.3092,0,109,19.3092,102.5544,19.3092,109,109,411350,85,78,411840,15,13.8,411520,6,5.5,2753545,85,CASA DE SAUDE E MATERNIDADE SANTA CATARINA
2021,412340,0,0,0,139,0,0,0,50.3221,0,0,0,50.3221,0,0,0,43.3272,0,139,50.3221,50.3221,43.3272,139,139,411520,70,50.4,410210,66,47.5,410590,2,1.4,2733579,66,HOSPITAL REGIONAL CRISTO REI
2021,412350,90,1,119,100,3,379.123,34.4432,83.8349,1010.0761,379.123,64.982,83.8349,1010.0761,0,34.4432,57.4675,0,223,64.982,83.8349,34.4432,313,223,411605,94,42.2,412770,92,41.3,411580,19,8.5,2575957,94,HOSPITAL NOSSA SENHORA DE FATIMA
2021,412360,0,1,0,21,1,131.0181,0,35.0257,97.9091,131.0181,0,35.0257,97.9091,0,0,0,0,23,35.0257,35.0257,0,23,23,410590,18,78.3,411520,3,13,354140,1,4.3,2733307,18,HOSPITAL E MATERNIDADE SANTA CLARA
2021,412370,32,0,7,48,1,586.9486,163.5251,11.474,0,586.9486,163.5251,93.6996,0,0,0,11.474,0,56,62.9922,93.6996,11.474,88,56,411350,27,48.2,411840,20,35.7,411520,4,7.1,2753545,27,CASA DE SAUDE E MATERNIDADE SANTA CATARINA
2021,412380,99,0,4,66,1,515.8808,120.1986,65.6395,0,0,120.1986,65.6395,0,515.8808,162.4824,0,0,71,65.6395,65.6395,339.1816,170,71,410840,66,93,411850,2,2.8,410480,1,1.4,6424341,53,HOSPITAL REGIONAL DO SUDOESTE WALTER ALBERTO PECOITS F B
2021,412382,3,0,2,51,0,0,123.9076,63.6077,0,0,110.6352,63.6077,0,0,137.1801,63.6077,0,53,63.6077,63.6077,63.6077,56,53,410480,48,90.6,410460,3,5.7,410200,1,1.9,2738368,38,HOSPITAL UNIVERSITARIO DO OESTE DO PARANA
2021,412385,2,0,2,29,118,33.3846,261.7547,105.6267,0,97.5196,261.7547,105.6267,0,33.3846,0,0,0,149,33.3846,105.6267,33.3846,151,149,411960,109,73.2,411150,29,19.5,410940,7,4.7,2742098,108,HOSPITAL SAO VICENTE DE PAULO
2021,412390,61,0,4,72,1,178.031,87.36,17.6214,0,178.031,81.8499,17.6214,0,0,102.7277,0,0,77,17.6214,17.6214,102.7277,138,77,410640,52,67.5,410240,20,26,411370,2,2.6,2582449,52,SANTA CASA DE CORNELIO PROCOPIO
2021,412395,0,0,1,37,0,0,92.3222,29.5518,0,0,92.3222,82.9742,0,0,0,18.5721,0,38,29.5518,82.9742,18.5721,38,38,412370,17,44.7,411840,12,31.6,411350,7,18.4,2753766,17,HOSPITAL DE CLINICAS SANTA TEREZA
2021,412400,0,11,0,38,1,318.1761,0,83.8482,19.0683,0,0,0,382.065,318.1761,0,83.8482,19.0683,50,83.8482,382.065,83.8482,50,50,412410,28,56,352280,10,20,412660,6,12,3316300,27,HOSPITAL REGIONAL DO NORTE PIONEIRO
2021,412402,3,0,1,176,0,0,119.3146,21.5786,0,0,119.3146,21.5786,0,0,0,21.5786,0,177,21.5786,21.5786,21.5786,180,177,410480,174,98.3,410530,1,0.6,410830,1,0.6,2738368,126,HOSPITAL UNIVERSITARIO DO OESTE DO PARANA
2021,412405,8,1,1,328,4,613.5576,134.2583,23.6786,1808.5335,613.5576,134.2583,23.6786,1808.5335,0,0,37.7197,0,334,23.6786,23.6786,37.7197,342,334,410830,309,92.5,411580,18,5.4,410690,4,1.2,2591049,272,HOSPITAL MINISTRO COSTA CAVALCANTI
2021,412410,551,6,18,3,2,293.8576,90.727,33.2803,49.6947,293.8576,90.727,24.856,49.6947,0,0,56.3842,0,29,90.727,90.727,56.3842,580,29,410640,8,27.6,411370,6,20.7,353470,5,17.2,2582449,7,SANTA CASA DE CORNELIO PROCOPIO
2021,412420,2,0,1,22,0,0,109.7425,48.6271,0,0,109.7425,48.6271,0,0,0,0,0,23,48.6271,48.6271,0,25,23,411840,22,95.7,411520,1,4.3,,,,2754738,22,SANTA CASA DE PARANAVAI
2021,412430,0,0,2,13,2,174.209,33.2502,39.8776,0,174.209,0,49.0111,0,0,33.2502,39.8776,0,17,39.8776,49.0111,39.8776,17,17,410640,6,35.3,412190,6,35.3,410190,2,11.8,2582465,6,HOSPITAL E MATERNIDADE DE RIBEIRAO DO PINHAL
2021,412440,136,17,4,87,0,0,164.5654,96.0056,74.5797,0,164.5617,96.0056,0,0,164.5654,6.4903,74.5797,108,96.0056,96.0056,26.7191,244,108,410840,71,65.7,412035,16,14.8,421200,8,7.4,6424341,58,HOSPITAL REGIONAL DO SUDOESTE WALTER ALBERTO PECOITS F B
2021,412450,0,2,0,98,1,117.1592,0,29.6291,84.0501,117.1592,0,29.6291,84.0501,0,0,0,0,101,29.6291,29.6291,0,101,101,410590,69,68.3,411520,29,28.7,354140,2,2,2733307,69,HOSPITAL E MATERNIDADE SANTA CLARA
2021,412460,0,0,10,69,0,0,68.1261,32.6505,0,0,68.1261,32.6505,0,0,0,0,0,79,32.6505,32.6505,0,79,79,411840,69,87.3,411520,10,12.7,,,,2754738,69,SANTA CASA DE PARANAVAI
2021,412470,6,1,21,122,2,105.1591,48.1159,73.6686,1183.7772,105.1591,92.8936,73.6686,1183.7772,0,48.1159,89.704,0,146,73.6686,73.6686,89.704,152,146,410640,74,50.7,412390,47,32.2,410190,13,8.9,2582449,74,SANTA CASA DE CORNELIO PROCOPIO
2021,412480,2,0,4,128,0,0,137.23,61.2571,0,0,214.7046,61.2571,0,0,48.5017,25.2148,0,132,61.2571,61.2571,25.2148,134,132,411850,68,51.5,410540,59,44.7,410480,2,1.5,7039344,59,INSTITUTO SAO RAFAEL
2021,412490,0,0,3,89,0,0,95.3786,34.2632,0,0,95.3786,34.2632,0,0,0,34.2632,0,92,34.2632,34.2632,34.2632,92,92,411840,88,95.7,411520,3,3.3,412730,1,1.1,2754738,86,SANTA CASA DE PARANAVAI
2021,412500,73,0,3,39,2,240.3646,138.8981,41.2963,0,240.3646,138.8981,41.2963,0,0,0,0,0,44,41.2963,41.2963,0,117,44,411150,39,88.6,411370,2,4.5,410140,1,2.3,2590727,35,HOSPITAL BOM JESUS
2021,412510,47,1,41,84,0,0,99.7375,94.2587,74.6427,0,99.7375,94.2587,74.6427,0,29.2097,48.5098,0,126,94.2587,94.2587,48.5098,173,126,411990,69,54.8,410420,27,21.4,411770,15,11.9,6542638,67,HOSPITAL UNIVERSITARIO REGIONAL DOS CAMPOS GERAIS
2021,412520,1,0,11,105,2,109.3789,76.0332,70.7576,0,0,76.0332,70.7576,0,109.3789,56.5559,26.0727,0,118,70.7576,70.7576,26.0727,119,118,410840,96,81.4,411850,10,8.5,410720,9,7.6,2666731,57,HOSPITAL SAO FRANCISCO
2021,412530,0,0,0,45,0,0,0,47.8519,0,0,0,47.8519,0,0,0,0,0,45,47.8519,47.8519,0,45,45,411520,45,100,,,,,,,2594714,24,SANTA CASA DE MARINGA HOSPITAL E MAT M AUXILIADORA
2021,412535,11,0,0,82,1,80.4246,0,14.4997,0,0,0,83.0802,0,80.4246,0,14.4997,0,83,14.4997,83.0802,14.4997,94,83,410050,65,78.3,412810,17,20.5,411790,1,1.2,2781700,65,HOSPITAL MUNICIPAL DE ALTONIA
2021,412540,0,2,0,58,0,0,0,104.6685,51.3648,0,0,0,0,0,0,104.6685,51.3648,60,104.6685,0,104.6685,60,60,412410,45,75,412660,8,13.3,412780,3,5,3316300,43,HOSPITAL REGIONAL DO NORTE PIONEIRO
2021,412545,8,0,0,28,1,553.5259,0,45.9981,0,553.5259,0,45.9981,0,0,0,0,0,29,45.9981,45.9981,0,37,29,412770,28,96.6,410420,1,3.4,,,,4056752,24,HOESP
2021,412550,2713,3,1,1596,2,510.3454,83.1566,16.6636,483.9084,510.3454,0,16.6636,614.6126,0,83.1566,16.6636,386.2532,1602,16.6636,16.6636,16.6636,4315,1602,410690,1563,97.6,410420,15,0.9,410400,8,0.5,3000907,605,HOSPITAL E MATERNIDADE SANTA BRIGIDA
2021,412555,0,0,4,24,0,0,121.0197,39.4274,0,0,121.0197,39.4274,0,0,0,24.2731,0,28,39.4274,39.4274,24.2731,28,28,410550,19,67.9,412260,5,17.9,411520,2,7.1,2733676,19,HOSPITAL SAO PAULO
2021,412560,446,14,24,106,0,0,149.2741,86.3928,45.433,0,149.2741,86.3928,45.433,0,149.2741,0,30.7459,144,86.3928,86.3928,149.2741,590,144,412820,106,73.6,410690,13,9,420380,8,5.6,2568373,106,ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA
2021,412570,147,0,3,242,2,469.1276,98.8864,32.1198,0,469.1276,106.4166,42.0377,0,0,98.8864,32.1198,0,247,32.1198,42.0377,32.1198,394,247,411580,90,36.4,410830,83,33.6,411605,69,27.9,2591049,81,HOSPITAL MINISTRO COSTA CAVALCANTI
2021,412575,0,0,5,63,0,0,69.1086,32.921,0,0,69.1086,32.921,0,0,69.1086,26.8128,0,68,32.921,32.921,26.8128,68,68,412770,60,88.2,410480,5,7.4,412545,3,4.4,4056752,54,HOESP
2021,412580,68,1,10,25,13,83.2027,57.5294,66.3483,1596.406,83.2027,57.5294,66.3483,1596.406,49.4749,18.7619,43.2557,0,49,66.3483,66.3483,43.2557,117,49,410140,22,44.9,411520,11,22.4,411150,9,18.4,2439263,22,HNSG HOSPITAL PROVIDENCIA MATERNO INFANTIL
