"codmunres","ano","garbage_morbidade_neonatal_i_algumas_doencas_infecciosas_e_parasitarias","garbage_morbidade_neonatal_x_doencas_do_aparelho_respiratorio","garbage_morbidade_neonatal_xiv_doencas_do_aparelho_geniturinario","garbage_morbidade_neonatal_xi_doencas_do_aparelho_digestivo","garbage_morbidade_neonatal_xii_doencas_da_pele_e_do_tecido_subcutaneo","garbage_morbidade_neonatal_xix_lesoes_envenenamento_e_algumas_outras_consequencias_de_causas_externas","garbage_morbidade_neonatal_iii_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios","garbage_morbidade_neonatal_vi_doencas_do_sistema_nervoso","garbage_morbidade_neonatal_ix_doencas_do_aparelho_circulatorio","garbage_morbidade_neonatal_xviii_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte","garbage_morbidade_neonatal_xvi_algumas_afeccoes_originadas_no_periodo_perinatal","garbage_morbidade_neonatal_vii_doencas_do_olho_e_anexos","garbage_morbidade_neonatal_xiii_doencas_do_sistema_osteomuscular_e_do_tecido_conjuntivo","garbage_morbidade_neonatal_na","garbage_morbidade_neonatal_iv_doencas_endocrinas_nutricionais_e_metabolicas","garbage_morbidade_neonatal_xvii_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas","garbage_morbidade_neonatal_viii_doencas_do_ouvido_e_da_apofise_mastoide","garbage_morbidade_neonatal_xv_gravidez_parto_e_puerperio","garbage_morbidade_neonatal_ii_neoplasias_tumores","garbage_morbidade_neonatal_v_transtornos_mentais_e_comportamentais","internacoes_neonatais_totais"
"150442",2024,2,6,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,191
"150445",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"150450",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"150460",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"150470",2024,0,4,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,92
"150475",2024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24
"150480",2024,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"150490",2024,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16
"150495",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"150497",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"150500",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"150503",2024,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19
"150506",2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"150510",2024,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38
"150520",2024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"150530",2024,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,182
"150540",2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"150543",2024,2,7,3,0,1,4,0,0,0,0,5,0,0,0,2,0,0,0,0,0,87
"150548",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"150549",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"150550",2024,1,4,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,125
"150553",2024,4,2,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,149
"150555",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"150560",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"150563",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"150565",2024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"150570",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26
"150580",2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48
"150590",2024,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22
"150600",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"150610",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"150611",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"150613",2024,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101
"150616",2024,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"150618",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"150619",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"150620",2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"150630",2024,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"150635",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"150640",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"150650",2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
"150655",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"150658",2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"150660",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"150670",2024,0,15,0,0,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,56
"150680",2024,4,3,0,1,2,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,491
"150690",2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
"150700",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"150710",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"150715",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"150720",2024,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30
"150730",2024,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,54
"150740",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17
"150745",2024,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30
"150746",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"150747",2024,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"150750",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"150760",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85
"150770",2024,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"150775",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"150780",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"150790",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"150795",2024,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,42
"150796",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"150797",2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
"150800",2024,1,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,67
"150803",2024,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,35
"150805",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"150808",2024,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24
"150810",2024,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77
"150812",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"150815",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"150820",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"150830",2024,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30
"150835",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"150840",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"160005",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"160010",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"160015",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"160020",2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"160021",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"160023",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"160025",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"160027",2024,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
"160030",2024,2,30,1,0,0,2,0,0,0,0,21,0,0,0,0,1,0,0,0,0,764
"160040",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"160050",2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"160053",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25
"160055",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"160060",2024,3,13,0,0,0,0,0,0,0,1,12,0,0,0,1,0,0,0,0,0,205
"160070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"160080",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"170025",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"170030",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"170035",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"170040",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"170070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"170100",2024,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,32
"170105",2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"170110",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"170130",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"170190",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"170210",2024,2,12,2,0,1,1,0,1,0,2,28,0,0,0,0,0,1,0,0,0,435
"170215",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"170220",2024,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17
"170230",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"170240",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"170255",2024,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17
"170270",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"170290",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"170300",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"170305",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7
"170307",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"170310",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"170320",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"170330",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"170360",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"170370",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"170380",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"170382",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"170384",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"170386",2024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"170388",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"170389",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
"170390",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"170410",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"170460",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"170510",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"170550",2024,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63
"170555",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"170560",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"170600",2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"170610",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"170625",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"170650",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15
"170700",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"170710",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"170720",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"170730",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"170740",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"170755",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"170765",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"170770",2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"170820",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"170825",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"170830",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"170900",2024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30
"170930",2024,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,26
"170950",2024,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,103
"170980",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"171050",2024,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"171070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"171090",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"171110",2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"171150",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"171180",2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"171190",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"171195",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"171200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"171215",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"171240",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"171245",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
"171250",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"171270",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"171280",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"171320",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"171330",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"171360",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"171370",2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"171380",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"171395",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"171420",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"171430",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"171488",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24
"171500",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"171510",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"171515",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171525",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"171550",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171570",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"171575",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
"171610",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38
"171620",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"171630",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"171650",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"171660",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"171665",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"171670",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"171700",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"171720",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"171750",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"171780",2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"171790",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"171800",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"171820",2024,0,6,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
"171830",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"171840",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"171845",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171850",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"171855",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"171865",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171870",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"171875",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
"171880",2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"171884",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"171886",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"171888",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"171889",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"171890",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"171900",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"172000",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"172010",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"172015",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"172020",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"172025",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172030",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"172049",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"172065",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"172080",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"172085",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"172090",2024,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
"172093",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172097",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"172100",2024,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474
"172110",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"172120",2024,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,30
"172125",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"172130",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"172208",2024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14
"172210",2024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18
"210005",2024,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,99
"210010",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"210015",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"210020",2024,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"210030",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"210040",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"210043",2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"210047",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"210050",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"210055",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"210060",2024,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35
"210070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"210080",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"210083",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"210087",2024,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"210090",2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
"210095",2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
"210100",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"210110",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"210120",2024,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,154
"210125",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"210130",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"210135",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210140",2024,2,2,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,240
"210150",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"210160",2024,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,87
"210170",2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"210173",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
"210177",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"210180",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"210190",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"210193",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"210197",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"210200",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"210203",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"210207",2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"210210",2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"210215",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
