ano,codmunres,local,outra_uf,dentro_macrorregiao_saude,dentro_regiao_saude,fora_macrorregiao_saude,km_partos_fora_macrorregiao,km_partos_na_macrorregiao,km_partos_na_regiao,km_partos_fora_uf,km_partos_fora_macrorregiao_alta_complexidade,km_partos_na_macrorregiao_alta_complexidade,km_partos_na_regiao_alta_complexidade,km_partos_fora_uf_alta_complexidade,km_partos_fora_macrorregiao_baixa_complexidade,km_partos_na_macrorregiao_baixa_complexidade,km_partos_na_regiao_baixa_complexidade,km_partos_fora_uf_baixa_complexidade,nao_local,km_partos_fora_municipio,km_partos_fora_municipio_alta_complexidade,km_partos_fora_municipio_baixa_complexidade,destino_total,total_n_local_mun,codmunnasc1,n_nasc1,x_1,codmunnasc2,n_nasc2,x_2,codmunnasc3,n_nasc3,x_3,cnes,nasc_estab,nome_estabelecimento_fantasia
2023,313507,0,0,1,44,7,62.7062,116.221,58.9898,0,90.205,0,58.9898,0,62.7062,116.221,0,0,52,58.9898,58.9898,62.7062,52,52,312770,44,84.6,313270,6,11.5,313180,1,1.9,2222043,40,HOSPITAL MUNICIPAL
2023,313510,1024,0,20,5,5,565.0255,134.4295,38.8613,0,565.0255,134.4295,0,0,565.0255,0,38.8613,0,30,134.4295,134.4295,38.8613,1054,30,314330,20,66.7,315220,5,16.7,310620,4,13.3,2149990,19,HOSPITAL SANTA CASA DE MONTES CLAROS
2023,313520,675,3,189,4,5,263.5048,169.5124,53.9311,506.2558,406.5926,169.5124,0,506.2558,263.5048,93.4244,53.9311,256.6744,201,169.5124,169.5124,93.4244,876,201,314330,167,83.1,310860,11,5.5,316110,7,3.5,2149990,116,HOSPITAL SANTA CASA DE MONTES CLAROS
2023,313530,0,0,0,37,6,224.3189,0,20.7174,0,224.3189,0,20.7174,0,224.3189,0,29.952,0,43,20.7174,20.7174,29.952,43,43,313720,22,51.2,310420,13,30.2,310620,6,14,2132877,22,HOSPITAL SAO CARLOS
2023,313535,2,0,14,69,0,0,103.3205,51.5738,0,0,103.3205,51.5738,0,0,0,51.5738,0,83,51.5738,51.5738,51.5738,85,83,310860,68,81.9,314330,14,16.9,313865,1,1.2,2119420,59,HOSPITAL MUNICIPAL SENHORA SANTANA
2023,313540,0,1,7,41,5,94.7369,113.6531,24.7466,823.1311,97.9727,113.6531,24.7466,823.1311,94.7369,0,42.1857,0,54,24.7466,24.7466,42.1857,54,54,311800,28,51.9,314590,8,14.8,310560,7,13,2172259,28,HOSPITAL BOM JESUS
2023,313545,2,0,0,68,3,298.466,0,48.8813,0,450.0253,0,48.8813,0,81.0122,0,48.8813,0,71,48.8813,48.8813,64.9467,73,71,310340,68,95.8,310620,1,1.4,312160,1,1.4,2134276,67,HOSPITAL SAO VICENTE DE PAULO ARACUAI
2023,313550,0,0,6,116,4,232.9904,64.4088,31.6603,0,201.2006,60.7552,31.6603,0,232.9904,64.4088,0,0,126,31.6603,31.6603,64.4088,126,126,315210,116,92.1,310030,4,3.2,310620,3,2.4,2111640,114,HOSPITAL NOSSA SENHORA DAS DORES
2023,313560,0,0,77,0,1,531.8724,72.6172,0,0,531.8724,72.6172,0,0,0,72.6172,0,0,78,72.6172,72.6172,72.6172,78,78,315120,55,70.5,314330,22,28.2,317020,1,1.3,2119528,54,HOSPITAL DR MOISES MAGALHAES FREIRE
2023,313570,1,0,1,59,0,0,108.3071,37.3651,0,0,108.3071,37.3651,0,0,0,0,0,60,37.3651,37.3651,0,61,60,316720,59,98.3,310620,1,1.7,,,,2206528,59,HOSPITAL NOSSA SENHORA DAS GRACAS
2023,313580,143,0,56,20,3,674.632,67.8456,51.0905,0,675.3813,226.8175,51.0905,0,674.632,67.8456,0,0,79,67.8456,51.0905,67.8456,222,79,313330,38,48.1,310170,20,25.3,314870,11,13.9,2139073,38,HOSPITAL VALE DO JEQUITINHONHA
2023,313590,0,0,4,37,0,0,58.6105,43.55,0,0,58.6105,43.55,0,0,58.6105,10.3779,0,41,43.55,43.55,10.3779,41,41,316370,34,82.9,313780,3,7.3,316930,3,7.3,2764814,34,CASA DE CARIDADE DE SAO LOURENCO
2023,313600,110,0,49,12,0,0,205.627,76.5841,0,0,205.627,76.5841,0,0,93.1336,26.9422,0,61,93.1336,205.627,93.1336,171,61,316860,29,47.5,313330,13,21.3,310170,11,18,2208172,29,HOSPITAL SANTA ROSALIA
2023,313610,1,0,2,30,0,0,70.3716,52.4535,0,0,73.4141,52.4535,0,0,67.3291,0,0,32,52.4535,52.4535,67.3291,33,32,313130,30,93.8,311940,1,3.1,316870,1,3.1,2205440,30,HOSPITAL MARCIO CUNHA
2023,313620,767,1,103,0,10,100.9998,114.8388,0,715.4697,100.9998,114.8388,0,715.4697,88.1858,114.8388,0,0,114,114.8388,114.8388,114.8388,881,114,310620,89,78.1,314480,10,8.8,313130,5,4.4,26794,40,HOSPITAL SOFIA FELDMAN
2023,313630,521,0,101,0,11,408.6975,148.9132,0,0,408.6975,148.9132,0,0,272.0395,148.9132,0,0,112,148.9132,148.9132,148.9132,633,112,314800,100,89.3,310620,5,4.5,314480,2,1.8,2726726,70,HOSPITAL REGIONAL ANTONIO DIAS
2023,313640,0,0,0,43,1,127.2406,0,137.4736,0,127.2406,0,137.4736,0,0,0,90.2498,0,44,137.4736,137.4736,90.2498,44,44,314330,23,52.3,310730,20,45.5,312090,1,2.3,2119471,20,HOSPITAL MUNICIPAL DE BOCAIUVA
2023,313650,17,9,11,68,0,0,353.6487,77.3158,187.2897,0,353.6487,77.3158,139.0212,0,194.5983,49.5868,187.2897,88,77.3158,77.3158,49.5868,105,88,310170,43,48.9,313470,24,27.3,316860,9,10.2,2108992,43,HOSPITAL DERALDO GUIMARAES
2023,313652,1,0,0,33,4,91.8241,0,84.9395,0,91.8241,0,138.3676,0,0,0,84.9395,0,37,84.9395,91.8241,84.9395,38,37,316970,30,81.1,310340,4,10.8,311230,2,5.4,2135108,30,HOSPITAL SAO VICENTE TURMALINA
2023,313655,0,0,1,42,2,221.3911,220.0758,12.0721,0,221.3911,220.0758,0,0,0,0,12.0721,0,45,12.0721,220.0758,12.0721,45,45,315820,42,93.3,310620,1,2.2,312770,1,2.2,2103990,42,HOSPITAL SANTA MARIA ETERNA
2023,313657,0,0,32,0,0,0,90.2,0,0,0,90.2,0,0,0,0,0,0,32,90.2,90.2,0,32,32,315700,18,56.2,314330,13,40.6,316800,1,3.1,2204649,18,HOSPITAL MUNICIPAL DR OSWALDO PREDILIANO SANTANA
2023,313660,2,0,4,65,0,0,72.6823,59.3792,0,0,72.6823,59.3792,0,0,0,59.3792,0,69,59.3792,59.3792,59.3792,71,69,310620,54,78.3,311000,9,13,310670,2,2.9,26794,37,HOSPITAL SOFIA FELDMAN
2023,313665,0,0,48,323,3,34.1108,55.8182,19.3601,0,34.1108,55.8182,19.3601,0,0,55.8182,13.7228,0,374,19.3601,19.3601,16.5414,374,374,310670,306,81.8,310620,42,11.2,314070,17,4.5,2126494,212,HOSPITAL PUBLICO REGIONAL PREFEITO OSVALDO REZENDE FRANCO
2023,313670,5346,8,5,0,5,260.8701,121.9839,0,180.7951,260.8701,121.9839,0,180.7951,0,131.1275,0,0,18,159.6556,180.7951,131.1275,5364,18,310620,2,11.1,316990,2,11.1,330390,2,11.1,27995,2,HOSPITAL MATER DEI S A MATRIZ
2023,313680,0,0,0,39,0,0,0,39.9011,0,0,0,39.9011,0,0,0,39.9011,0,39,39.9011,39.9011,39.9011,39,39,314330,39,100,,,,,,,2149990,22,HOSPITAL SANTA CASA DE MONTES CLAROS
2023,313690,117,0,16,37,0,0,96.0285,21.0284,0,0,96.0285,21.0284,0,0,0,0,0,53,21.0284,21.0284,0,170,53,312870,37,69.8,310160,13,24.5,315180,3,5.7,2796449,37,SANTA CASA DE MISERICORDIA DE GUAXUPE
2023,313695,2,4,13,42,0,0,368.5444,93.4112,65.4155,0,368.5444,0,162.9281,0,199.9937,93.4112,55.5579,59,93.4112,368.5444,93.4112,61,59,313930,35,59.3,314270,7,11.9,314330,7,11.9,2205998,35,FHAHC
2023,313700,17,0,0,136,0,0,0,69.0467,0,0,0,69.0467,0,0,0,73.6171,0,136,69.0467,69.0467,73.6171,153,136,316860,126,92.6,313920,6,4.4,313270,2,1.5,2208172,125,HOSPITAL SANTA ROSALIA
2023,313710,1,0,4,39,0,0,144.0659,79.9707,0,0,144.0659,79.9707,0,0,0,79.9707,0,43,79.9707,79.9707,79.9707,44,43,314800,39,90.7,314700,4,9.3,,,,2726726,17,HOSPITAL REGIONAL ANTONIO DIAS
2023,313720,440,0,16,146,47,208.9418,53.9938,29.5353,0,220.2432,53.9938,29.5353,0,208.9418,33.599,35.3777,0,209,96.5655,53.9938,208.9418,649,209,316040,75,35.9,312230,58,27.8,310620,32,15.3,2144026,75,SANTA CASA DE MISERICORDIA DE SANTO ANTONIO DO MONTE
2023,313730,1,0,19,17,1,381.6766,105.8166,55.0878,0,381.6766,105.8166,0,0,0,0,55.0878,0,37,66.026,105.8166,55.0878,38,37,311880,17,45.9,314330,11,29.7,315120,8,21.6,2205904,17,HOSPITAL MUNICIPAL SAO VICENTE DE PAULO
2023,313740,1,0,30,105,0,0,66.3154,35.4802,0,0,75.1354,35.4802,0,0,57.4955,31.0011,0,135,35.4802,35.4802,37.9348,136,135,316250,96,71.1,310560,15,11.1,311830,10,7.4,2161354,94,SANTA CASA DA MISERICORDIA DE SAO JOAO DEL REI
2023,313750,8,0,0,186,0,0,0,30.6144,0,0,0,30.6144,0,0,0,30.6144,0,186,30.6144,30.6144,30.6144,194,186,314800,186,100,,,,,,,2726734,63,HOSPITAL VERA CRUZ
2023,313753,2,1,66,15,0,0,102.1867,59.4849,324.5631,0,102.1867,59.4849,324.5631,0,89.9208,0,0,82,102.1867,102.1867,89.9208,84,82,314800,65,79.3,313630,15,18.3,315340,1,1.2,2726726,46,HOSPITAL REGIONAL ANTONIO DIAS
2023,313760,4,1,729,97,1,124.623,40.2029,27.501,1892.0499,124.623,40.2029,0,1892.0499,0,40.2029,27.501,0,828,40.2029,40.2029,40.2029,832,828,310620,689,83.2,314930,97,11.7,314480,33,4,26794,264,HOSPITAL SOFIA FELDMAN
2023,313770,239,5,0,103,2,338.1735,0,55.8347,30.3317,338.1735,0,55.8347,76.0641,0,0,83.0629,30.3317,110,55.8347,55.8347,39.6032,349,110,313940,101,91.8,310620,2,1.8,320300,2,1.8,2173166,101,HOSPITAL CESAR LEITE
2023,313780,106,3,14,82,0,0,49.5109,51.5778,272.7292,0,80.5625,51.5778,236.0615,0,49.5109,56.1394,272.7292,99,51.5778,51.5778,49.5109,205,99,316370,80,80.8,316930,8,8.1,315250,3,3,2764814,80,CASA DE CARIDADE DE SAO LOURENCO
2023,313790,0,0,0,16,3,152.5353,0,54.3953,0,162.3885,0,54.3953,0,152.5353,0,54.3953,0,19,54.3953,54.3953,54.3953,19,19,311830,15,78.9,310620,2,10.5,310670,1,5.3,2136945,13,HOSPITAL QUELUZ
2023,313800,0,0,24,18,0,0,37.2856,29.5659,0,0,37.2856,29.5659,0,0,37.2856,24.5551,0,42,37.2856,37.2856,24.5551,42,42,314390,24,57.1,313840,12,28.6,315410,5,11.9,4042085,21,CASA DE CARIDADE DE MURIAE HOSPITAL SAO PAULO
2023,313810,1,0,1,93,4,103.9567,241.287,78.4131,0,103.9567,241.287,78.4131,0,0,0,78.4131,0,98,78.4131,78.4131,78.4131,99,98,315120,93,94.9,312090,4,4.1,314330,1,1,2119528,91,HOSPITAL DR MOISES MAGALHAES FREIRE
2023,313820,1231,2,0,0,9,242.6946,0,0,377.8694,248.2477,0,0,377.8694,242.6946,0,0,0,11,253.8008,253.8008,242.6946,1242,11,310620,5,45.5,314480,3,27.3,355030,2,18.2,2115891,3,NOVA LIMA HOSPITAL VILA DA SERRA
2023,313830,0,0,7,22,4,151.0687,66.4921,22.8041,0,151.0687,66.4921,0,0,151.0687,0,22.8041,0,33,22.8041,66.4921,22.8041,33,33,314520,20,60.6,312230,6,18.2,310620,4,12.1,2143801,20,HOSPITAL SAO JOSE DE NOVA SERRANA
2023,313835,0,0,4,34,6,115.4572,203.2476,48.3365,0,115.4572,203.2476,0,0,0,0,48.3365,0,44,48.3365,203.2476,48.3365,44,44,316970,34,77.3,310340,4,9.1,312160,4,9.1,2135108,34,HOSPITAL SAO VICENTE TURMALINA
2023,313840,444,1,23,14,0,0,96.6058,24.0177,232.866,0,96.6058,24.0177,232.866,0,0,34.7385,0,38,67.5189,87.258,34.7385,482,38,313670,15,39.5,311530,9,23.7,314390,5,13.2,2098911,9,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CATAGUASES
2023,313850,0,1,0,10,18,57.7463,0,144.0715,254.2236,57.7463,0,144.0715,254.2236,80.8593,0,54.2585,0,29,57.7463,57.7463,54.2585,29,29,310120,16,55.2,313670,6,20.7,310280,4,13.8,2760681,16,HOSPITAL SAO VICENTE DE PAULO
2023,313860,7,0,0,143,0,0,0,64.0792,0,0,0,64.0792,0,0,0,64.0792,0,143,64.0792,64.0792,64.0792,150,143,313670,142,99.3,310280,1,0.7,,,,2153084,55,HOSPITAL E MATERNIDADE THEREZINHA DE JESUS
2023,313862,0,22,2,69,1,1227.7455,359.8134,52.0326,117.5958,0,359.8134,0,150.8856,1227.7455,0,52.0326,116.9301,94,52.0326,232.0315,52.0326,94,94,313440,68,72.3,354980,9,9.6,351550,7,7.4,2208040,68,CASA DE SAUDE E MATERNIDADE NOSSA SENHORA APARECIDA ITURAMA
2023,313865,2,0,27,99,0,0,114.8013,63.249,0,0,114.8013,63.249,0,0,160.7824,63.249,0,126,63.249,63.249,63.249,128,126,310860,99,78.6,314330,26,20.6,313930,1,0.8,2119420,89,HOSPITAL MUNICIPAL SENHORA SANTANA
2023,313867,0,0,0,119,1,51.1728,0,28.3262,0,51.1728,0,28.3262,0,0,0,40.0552,0,120,28.3262,28.3262,40.0552,120,120,313940,117,97.5,311330,1,0.8,313950,1,0.8,2173166,117,HOSPITAL CESAR LEITE
2023,313868,0,0,14,75,3,451.0793,126.2269,21.3245,0,451.0793,126.2269,21.3245,0,0,0,21.3245,0,92,21.3245,21.3245,21.3245,92,92,310860,75,81.5,314330,14,15.2,314800,3,3.3,2119420,74,HOSPITAL MUNICIPAL SENHORA SANTANA
2023,313870,0,0,0,45,0,0,0,42.2914,0,0,0,42.2914,0,0,0,70.0428,0,45,42.2914,42.2914,70.0428,45,45,313820,43,95.6,314990,2,4.4,,,,2111659,42,SANTA CASA DE MISERICORDIA DE LAVRAS
2023,313880,127,0,26,16,12,205.6868,33.599,50.7388,0,211.3135,33.599,50.7388,0,205.6868,68.7441,51.967,0,54,50.7388,33.599,205.6868,181,54,313720,22,40.7,310620,11,20.4,310740,10,18.5,2132877,22,HOSPITAL SAO CARLOS
2023,313890,2,0,14,63,1,414.5212,174.8391,26.3579,0,414.5212,174.8391,0,0,0,0,26.3579,0,78,26.3579,174.8391,26.3579,80,78,310090,63,80.8,316860,14,17.9,314860,1,1.3,2183803,63,HOSPITAL SAO VICENTE DE PAULO DE AGUAS FORMOSAS
2023,313900,290,0,10,155,0,0,75.7148,37.1569,0,0,75.7148,37.1569,0,0,0,43.9519,0,165,37.1569,37.1569,43.9519,455,165,310160,146,88.5,315250,7,4.2,315170,6,3.6,2171945,93,SANTA CASA DE ALFENAS
2023,313910,1,0,3,49,15,82.4522,94.272,58.4532,0,166.5314,94.272,58.4532,0,49.654,0,0,0,67,58.4532,58.4532,49.654,68,67,316250,49,73.1,310280,7,10.4,312080,5,7.5,2161354,49,SANTA CASA DA MISERICORDIA DE SAO JOAO DEL REI
2023,313920,129,0,0,57,0,0,0,85.4705,0,0,0,85.4705,0,0,0,85.0217,0,57,85.4705,85.4705,85.0217,186,57,316860,56,98.2,314530,1,1.8,,,,2208172,51,HOSPITAL SANTA ROSALIA
2023,313925,0,0,1,45,0,0,180.7847,17.2163,0,0,0,130.3227,0,0,180.7847,17.2163,0,46,17.2163,130.3227,17.2163,46,46,314290,39,84.8,313510,6,13,313930,1,2.2,2119404,39,HOSPITAL E MATERNIDADE NOSSA SENHORA DAS GRACAS
2023,313930,236,2,53,0,0,0,144.8433,0,1099.5202,0,144.8433,0,1255.1545,0,145.6896,0,943.8859,55,144.8433,144.8433,184.6163,291,55,313510,36,65.5,314330,13,23.6,310860,2,3.6,2205939,36,FUNDAJAN
2023,313940,1255,3,1,4,24,79.334,125.3841,52.1376,264.046,79.334,125.3841,21.8145,264.046,282.5323,0,61.6099,0,32,79.334,79.334,72.4006,1287,32,311340,12,37.5,310620,6,18.8,311330,2,6.2,2118513,6,HOSPITAL NOSSA SENHORA AUXILIADORA
2023,313950,42,0,0,203,6,54.4885,0,21.8145,0,54.4885,0,21.8145,0,358.8908,0,68.8058,0,209,21.8145,21.8145,82.927,251,209,313940,201,96.2,311330,4,1.9,310030,1,0.5,2173166,201,HOSPITAL CESAR LEITE
2023,313960,203,34,30,20,0,0,137.0401,55.5301,12.7138,0,137.0401,0,142.1047,0,0,55.5301,12.7138,84,137.0401,137.0401,47.3997,287,84,312770,29,34.5,320090,21,25,320150,13,15.5,6236367,17,HOSPITAL UNIMED GOVERNADOR VALADARES
2023,313970,2,0,6,68,6,50.2251,139.9868,67.8375,0,50.2251,139.9868,67.8375,0,46.1714,139.9868,67.8375,0,80,67.8375,67.8375,67.8375,82,80,316720,68,85,310620,4,5,314710,3,3.8,2206528,67,HOSPITAL NOSSA SENHORA DAS GRACAS
2023,313980,19,2,140,1,0,0,59.3011,24.4733,200.7215,0,59.3011,0,106.5427,0,50.0643,24.4733,294.9002,143,59.3011,59.3011,50.0643,162,143,313670,139,97.2,310690,1,0.7,311590,1,0.7,2153084,64,HOSPITAL E MATERNIDADE THEREZINHA DE JESUS
2023,313990,0,0,0,142,0,0,0,19.842,0,0,0,19.842,0,0,0,0,0,142,19.842,19.842,0,142,142,313240,142,100,,,,,,,2208857,84,AISI HOSPITAL DE CLINICAS DE ITAJUBA
2023,314000,649,0,68,148,8,69.193,144.7204,12.907,0,69.193,144.7204,12.907,0,0,144.7204,0,0,224,12.907,12.907,144.7204,873,224,314610,148,66.1,310620,53,23.7,314480,12,5.4,2163829,148,OURO PRETO SANTA CASA DE OURO PRETO
2023,314010,0,0,0,58,4,368.1629,0,56.1272,0,0,0,56.1272,0,368.1629,0,56.1272,0,62,56.1272,56.1272,368.1629,62,62,312770,58,93.5,310620,4,6.5,,,,2222043,50,HOSPITAL MUNICIPAL
2023,314015,0,0,31,174,0,0,49.1008,14.5378,0,0,49.1008,14.5378,0,0,49.1008,0,0,205,14.5378,14.5378,49.1008,205,205,310670,168,82,310620,22,10.7,310900,6,2.9,2126494,110,HOSPITAL PUBLICO REGIONAL PREFEITO OSVALDO REZENDE FRANCO
2023,314020,2,0,41,0,0,0,51.0669,0,0,0,51.0669,0,0,0,51.0669,0,0,41,51.0669,51.0669,51.0669,43,41,313670,41,100,,,,,,,2221772,15,HSVP JUIZ DE FORA
2023,314030,0,0,17,16,0,0,48.4564,38.5366,0,0,48.4564,38.5366,0,0,0,35.6424,0,33,48.4564,48.4564,35.6424,33,33,313130,17,51.5,316870,15,45.5,311940,1,3,2205440,17,HOSPITAL MARCIO CUNHA
2023,314040,1,0,4,35,0,0,49.0783,49.799,0,0,0,49.799,0,0,49.0783,0,0,39,49.799,49.799,49.0783,40,39,313240,35,89.7,313310,4,10.3,,,,2208857,23,AISI HOSPITAL DE CLINICAS DE ITAJUBA
2023,314050,8,0,29,102,32,189.378,60.5802,52.5362,0,189.378,124.1598,52.5362,0,189.378,60.5802,0,0,163,52.5362,52.5362,60.5802,171,163,310740,102,62.6,310620,18,11,315140,17,10.4,2168707,102,HOSP SANTA CASA DE BOM DESPACHO
2023,314053,0,0,0,121,3,73.0894,0,20.5529,0,73.0894,0,20.5529,0,302.5878,0,62.4448,0,124,20.5529,20.5529,62.4448,124,124,313940,117,94.4,311330,2,1.6,313950,2,1.6,2173166,117,HOSPITAL CESAR LEITE
2023,314055,0,23,5,44,0,0,345.9464,69.6135,127.3248,0,345.9464,69.6135,127.3248,0,0,122.7567,127.3248,72,69.6135,69.6135,127.3248,72,72,310170,43,59.7,293330,22,30.6,316860,5,6.9,2108992,43,HOSPITAL DERALDO GUIMARAES
2023,314060,1,0,3,26,1,73.9069,299.2725,52.6384,0,0,0,52.6384,0,73.9069,299.2725,31.096,0,30,52.6384,52.6384,186.5897,31,30,312800,24,80,310620,3,10,315680,2,6.7,2144530,24,HOSPITAL REGIONAL IMACULADA CONCEICAO
2023,314070,47,1,62,308,27,22.8679,65.6552,29.1972,672.1734,22.8679,65.6552,29.1972,672.1734,0,65.6552,0,0,398,29.1972,29.1972,65.6552,445,398,310670,308,77.4,310620,56,14.1,313380,24,6,2126494,209,HOSPITAL PUBLICO REGIONAL PREFEITO OSVALDO REZENDE FRANCO
2023,314080,4,0,0,152,0,0,0,20.5057,0,0,0,20.5057,0,0,0,20.5057,0,152,20.5057,20.5057,20.5057,156,152,313670,152,100,,,,,,,2153084,58,HOSPITAL E MATERNIDADE THEREZINHA DE JESUS
2023,314085,6,0,18,89,1,680.9607,13.856,131.9234,0,0,266.6433,131.9234,0,680.9607,13.856,63.3174,0,108,131.9234,131.9234,13.856,114,108,313510,84,77.8,313930,15,13.9,313505,5,4.6,2205939,84,FUNDAJAN
2023,314090,32,0,3,241,10,249.1169,91.6678,42.6652,0,249.1169,91.6678,42.6652,0,249.1169,76.8176,28.1945,0,254,42.6652,42.6652,28.1945,286,254,313940,169,66.5,310030,71,28,310620,8,3.1,2173166,168,HOSPITAL CESAR LEITE
2023,314100,0,0,8,131,0,0,216.1232,31.1166,0,0,216.1232,83.3062,0,0,61.7428,31.1166,0,139,31.1166,83.3062,31.1166,139,139,314290,91,65.5,313510,33,23.7,314330,7,5,2119404,91,HOSPITAL E MATERNIDADE NOSSA SENHORA DAS GRACAS
2023,314110,1,1,211,235,0,0,49.7709,11.8065,632.9547,0,49.7709,0,632.9547,0,49.7709,11.8065,0,447,11.8065,49.7709,11.8065,448,447,314930,235,52.6,310620,183,40.9,316720,20,4.5,2154560,233,HOSPITAL E MATERNIDADE DR EUGENIO GOMES DE CARVALHO
2023,314120,0,0,0,42,0,0,0,24.517,0,0,0,115.4461,0,0,0,24.517,0,42,24.517,115.4461,24.517,42,42,316210,27,64.3,314800,13,31,311430,2,4.8,2100681,15,HOSPITAL MUNICIPAL DE SAO GOTARDO
2023,314130,0,0,10,32,14,306.9997,99.9143,39.1854,0,120.7864,0,128.0391,0,306.9997,99.9143,39.1854,0,56,65.0515,128.0391,39.1854,56,56,310510,28,50,310420,10,17.9,310620,10,17.9,2143852,28,HOSPITAL NOSSA SENHORA DO BRASIL DE BAMBUI
2023,314140,185,1,16,16,3,458.3866,206.6235,42.6809,183.3269,441.0184,206.6235,0,183.3269,654.5473,47.959,42.6809,0,36,115.643,206.6235,42.6809,221,36,313330,16,44.4,316860,14,38.9,314870,2,5.6,2139073,16,HOSPITAL VALE DO JEQUITINHONHA
2023,314150,25,0,18,1,0,0,78.5522,91.3023,0,0,78.5522,0,0,0,78.5522,91.3023,0,19,78.5522,78.5522,84.9272,44,19,312770,18,94.7,313960,1,5.3,,,,2222043,12,HOSPITAL MUNICIPAL
2023,314160,1,0,23,88,4,65.5637,124.0505,64.4159,0,65.5637,124.0505,64.4159,0,0,0,0,0,115,64.4159,64.4159,0,116,115,316990,54,47,315580,34,29.6,313670,23,20,2195437,52,HOSPITAL SANTA ISABEL
2023,314170,0,1,4,41,0,0,51.4046,36.5291,592.4541,0,0,36.5291,592.4541,0,51.4046,0,0,46,36.5291,36.5291,51.4046,46,46,313130,41,89.1,311940,4,8.7,330510,1,2.2,2205440,41,HOSPITAL MARCIO CUNHA
2023,314180,209,1,17,10,4,522.5806,219.462,68.2299,2820.4728,522.5806,219.462,68.2299,2820.4728,0,0,0,0,32,219.462,219.462,0,241,32,312160,17,53.1,311230,10,31.2,310620,3,9.4,2761203,17,HOSPITAL DE NOSSA SENHORA DA SAUDE
2023,314190,0,0,1,47,0,0,111.7804,33.1701,0,0,111.7804,85.8289,0,0,0,33.1701,0,48,33.1701,85.8289,33.1701,48,48,312080,41,85.4,316370,5,10.4,310490,1,2.1,2761254,41,HOSPITAL DR CANDIDO JUNQUEIRA
2023,314200,32,1,91,22,0,0,67.5431,37.8367,1051.6601,0,67.5431,37.8367,0,0,92.1246,37.8367,1051.6601,114,67.5431,67.5431,52.6899,146,114,314330,89,78.1,310860,22,19.3,311880,2,1.8,2149990,50,HOSPITAL SANTA CASA DE MONTES CLAROS
2023,314210,0,0,15,72,2,350.6522,48.4981,31.8415,0,350.6522,54.7751,31.8415,0,0,48.4981,0,0,89,31.8415,31.8415,48.4981,89,89,314390,72,80.9,312200,10,11.2,311330,5,5.6,4042085,71,CASA DE CARIDADE DE MURIAE HOSPITAL SAO PAULO
2023,314220,57,0,5,72,2,302.3443,30.3962,34.7508,0,302.3443,30.3962,34.7508,0,0,0,0,0,79,34.7508,34.7508,0,136,79,314390,72,91.1,311530,3,3.8,310620,2,2.5,4042085,69,CASA DE CARIDADE DE MURIAE HOSPITAL SAO PAULO
2023,314225,0,0,10,37,0,0,100.3828,59.1423,0,0,269.2539,0,0,0,100.3828,59.1423,0,47,59.1423,269.2539,59.1423,47,47,313930,37,78.7,313520,6,12.8,314330,4,8.5,2205998,37,FHAHC
2023,314230,0,0,3,48,0,0,80.397,60.6905,0,0,80.397,60.6905,0,0,0,60.6905,0,51,60.6905,60.6905,60.6905,51,51,310620,32,62.7,310640,9,17.6,314480,7,13.7,26972,14,MATERNIDADE ODETE VALADARES
2023,314240,0,0,25,61,12,182.3686,28.5093,27.4206,0,193.6031,28.5093,27.4206,0,182.3686,0,38.7179,0,98,27.4206,27.4206,182.3686,98,98,310740,56,57.1,313720,13,13.3,310620,8,8.2,2168707,56,HOSP SANTA CASA DE BOM DESPACHO
2023,314250,0,0,2,8,0,0,244.3609,67.7065,0,0,0,67.7065,0,0,244.3609,0,0,10,67.7065,67.7065,244.3609,10,10,312090,8,80,310620,2,20,,,,2148293,8,HOSPITAL IMACULADA CONCEICAO
2023,314260,30,0,10,40,0,0,56.8987,43.0232,0,0,70.3395,43.0232,0,0,40.6602,40.6342,0,50,43.0232,43.0232,40.6342,80,50,317070,39,78,316930,4,8,310160,3,6,2761041,38,HOSPITAL REGIONAL DO SUL DE MINAS
2023,314270,100,8,42,15,0,0,210.4087,66.5983,83.7314,0,210.4087,0,0,0,173.3587,66.5983,83.7314,65,210.4087,210.4087,66.5983,165,65,313510,22,33.8,313930,15,23.1,314330,15,23.1,2205939,22,FUNDAJAN
2023,314280,131,1,6,62,1,906.7442,62.9126,69.7772,81.7039,906.7442,71.0752,69.7772,81.7039,0,54.75,69.7772,0,70,69.7772,69.7772,54.75,201,70,317020,51,72.9,310350,11,15.7,311180,3,4.3,2146355,18,HOSPITAL DE CLINICAS DE UBERLANDIA
2023,314290,202,0,9,27,0,0,246.6804,114.0959,0,0,246.6804,114.0959,0,0,91.0834,75.7974,0,36,114.0959,114.0959,83.4404,238,36,313510,26,72.2,314330,8,22.2,315220,1,2.8,2205939,26,FUNDAJAN
2023,314300,77,0,59,4,0,0,56.6314,44.8595,0,0,56.6314,44.8595,0,0,0,22.7179,0,63,56.6314,56.6314,22.7179,140,63,310160,58,92.1,312870,3,4.8,310950,1,1.6,2171945,33,SANTA CASA DE ALFENAS
2023,314310,406,0,55,48,3,157.7293,109.2328,83.0374,0,328.7449,109.2328,83.0374,0,150.9418,0,0,0,106,104.2846,99.3364,150.9418,512,106,317020,50,47.2,314810,48,45.3,310350,5,4.7,2209195,48,HOSPITAL SANTA CASA DE PATROCINIO
