CODMUNRES,ANO,Obito_MIF_investigado_com_Ficha_Sintese,Obito_MIF_investigado_sem_Ficha_Sintese,TOTAL_OBITOS_MULHER_IDADE_FERTIL
431333,2020,1,0,1
431335,2017,0,0,1
431335,2019,0,0,1
431335,2020,0,0,1
431337,2012,12,0,12
431337,2013,3,1,4
431337,2014,4,0,5
431337,2015,13,0,13
431337,2016,6,0,6
431337,2017,8,0,8
431337,2018,8,0,8
431337,2019,9,0,9
431337,2020,14,0,14
431339,2012,1,0,1
431339,2013,1,0,1
431339,2015,2,0,2
431339,2017,1,0,1
431339,2018,2,0,2
431339,2020,1,0,1
431340,2012,79,0,79
431340,2013,102,0,102
431340,2014,78,0,78
431340,2015,85,0,85
431340,2016,88,0,89
431340,2017,101,0,101
431340,2018,90,0,90
431340,2019,89,0,89
431340,2020,76,0,76
431342,2012,1,0,1
431342,2016,3,0,3
431342,2017,1,0,1
431344,2012,1,0,1
431344,2014,0,0,1
431344,2015,1,0,1
431344,2020,1,0,1
431346,2012,1,0,1
431346,2018,1,0,1
431346,2019,2,0,2
431346,2020,1,0,1
431349,2013,1,0,1
431349,2014,1,0,1
431349,2015,2,0,2
431349,2017,1,0,1
431349,2018,1,0,1
431350,2012,16,0,16
431350,2013,16,0,16
431350,2014,12,1,13
431350,2015,12,0,12
431350,2016,18,0,18
431350,2017,15,0,15
431350,2018,7,0,7
431350,2019,16,0,16
431350,2020,22,0,22
431360,2016,1,0,1
431360,2017,2,0,2
431360,2018,1,0,1
431360,2019,1,0,1
431360,2020,1,0,1
431365,2012,3,0,3
431365,2013,3,2,6
431365,2014,4,0,4
431365,2015,2,0,2
431365,2016,1,0,2
431365,2017,2,0,2
431365,2018,10,0,10
431365,2019,2,0,5
431365,2020,7,0,7
431370,2012,13,0,13
431370,2013,13,1,14
431370,2014,7,0,7
431370,2015,9,0,10
431370,2016,11,0,11
431370,2017,4,0,5
431370,2018,17,0,18
431370,2019,15,0,15
431370,2020,16,0,16
431380,2012,0,0,2
431380,2013,2,0,3
431380,2014,1,0,1
431380,2015,2,0,2
431380,2016,2,0,3
431380,2017,2,1,3
431380,2018,1,0,1
431380,2020,1,0,1
431390,2012,8,0,8
431390,2013,12,0,12
431390,2014,8,0,8
431390,2015,8,0,8
431390,2016,14,0,14
431390,2017,16,0,16
431390,2018,14,0,14
431390,2019,3,0,8
431390,2020,10,0,10
431395,2012,1,0,6
431395,2013,1,0,3
431395,2014,4,0,5
431395,2015,10,0,10
431395,2016,1,0,1
431395,2017,3,0,3
431395,2018,2,0,2
431395,2019,3,0,3
431395,2020,1,0,1
431400,2012,0,0,1
431400,2013,2,0,2
431400,2014,2,0,2
431400,2015,1,0,1
431400,2016,1,0,2
431400,2017,1,0,1
431400,2019,4,0,4
431400,2020,2,0,2
431402,2012,1,0,1
431402,2013,2,0,2
431402,2014,1,0,1
431402,2015,4,0,4
431402,2016,3,0,3
431402,2018,2,0,4
431402,2019,1,0,1
431403,2013,2,0,2
431403,2015,1,0,2
431403,2016,1,0,1
431403,2017,1,0,1
431403,2018,1,0,1
431403,2019,1,0,1
431403,2020,1,0,1
431405,2012,17,0,17
431405,2013,24,0,24
431405,2014,29,0,29
431405,2015,15,0,23
431405,2016,16,0,17
431405,2017,21,0,22
431405,2018,17,0,18
431405,2019,17,0,17
431405,2020,27,0,27
431406,2012,2,0,2
431406,2014,1,0,1
431406,2016,1,0,1
431406,2017,1,0,1
431406,2018,3,0,3
431406,2019,1,0,1
431407,2012,1,0,4
431407,2014,5,0,5
431407,2015,0,0,3
431407,2016,0,0,4
431407,2017,1,0,1
431407,2018,3,0,3
431407,2019,2,0,2
431407,2020,1,0,1
431410,2012,80,0,80
431410,2013,60,0,60
431410,2014,49,0,49
431410,2015,69,0,69
431410,2016,65,0,65
431410,2017,50,0,50
431410,2018,58,0,58
431410,2019,59,0,59
431410,2020,64,0,64
431413,2012,1,0,1
431413,2013,2,0,2
431413,2017,4,0,4
431413,2018,1,0,1
431413,2019,1,0,1
431415,2012,0,0,1
431415,2013,1,0,2
431415,2014,5,0,5
431415,2015,1,0,1
431415,2019,0,0,2
431415,2020,1,0,1
431417,2012,2,0,2
431417,2013,1,0,1
431417,2014,1,0,1
431417,2016,3,0,3
431417,2018,0,1,1
431417,2020,1,0,1
431420,2012,0,1,6
431420,2013,4,0,6
431420,2015,1,0,2
431420,2016,3,0,4
431420,2017,2,0,2
431420,2018,1,0,1
431420,2019,1,0,2
431420,2020,1,0,2
431430,2012,1,0,1
431430,2013,0,0,1
431430,2015,1,0,1
431430,2016,1,0,1
431430,2017,2,0,2
431430,2018,2,0,2
431430,2020,2,0,2
431440,2012,128,2,132
431440,2013,125,0,141
431440,2014,89,4,130
431440,2015,125,0,125
431440,2016,134,0,134
431440,2017,126,0,126
431440,2018,118,0,118
431440,2019,102,0,103
431440,2020,127,0,131
431442,2012,1,0,1
431442,2013,1,0,1
431442,2014,2,0,2
431442,2016,2,0,2
431442,2017,5,0,6
431442,2018,2,0,2
431442,2019,2,0,2
431442,2020,1,0,1
431445,2012,1,0,1
431445,2013,1,0,2
431445,2016,1,0,1
431445,2017,1,0,1
431445,2018,1,0,1
431445,2019,1,0,1
431446,2014,0,0,1
431446,2015,0,1,1
431446,2016,1,0,1
431446,2019,1,0,1
431447,2013,1,0,1
431447,2014,2,0,2
431447,2016,2,0,2
431447,2017,1,0,1
431449,2014,1,0,1
431449,2016,2,0,2
431449,2018,2,0,2
431449,2019,3,0,3
431450,2012,3,0,3
431450,2013,8,0,8
431450,2014,10,0,11
431450,2015,1,0,3
431450,2016,6,0,6
431450,2017,8,0,8
431450,2018,2,0,3
431450,2019,0,0,6
431450,2020,3,0,4
431454,2014,1,0,1
431455,2013,2,0,2
431455,2016,1,0,1
431455,2017,1,0,1
431455,2018,1,0,1
431455,2020,2,0,2
431460,2012,6,0,6
431460,2013,6,0,6
431460,2014,10,0,10
431460,2015,2,0,4
431460,2016,6,0,7
431460,2017,5,0,5
431460,2018,6,0,8
431460,2019,2,0,3
431460,2020,4,1,8
431470,2012,2,0,3
431470,2013,5,0,5
431470,2015,2,0,2
431470,2016,2,0,2
431470,2017,5,0,6
431470,2018,5,0,5
431470,2019,2,0,2
431470,2020,3,0,3
431475,2015,1,0,1
431475,2016,1,0,1
431475,2017,0,0,1
431475,2020,1,0,1
431477,2014,1,0,1
431477,2015,1,0,1
431477,2017,0,0,1
431477,2020,0,1,1
431478,2017,1,0,1
431480,2012,9,0,10
431480,2013,9,0,9
431480,2014,18,0,19
431480,2015,21,0,21
431480,2016,7,0,7
431480,2017,9,0,9
431480,2018,9,0,9
431480,2019,7,1,10
431480,2020,2,0,10
431490,2012,527,0,527
431490,2013,443,20,486
431490,2014,442,8,463
431490,2015,465,0,465
431490,2016,455,5,480
431490,2017,494,2,511
431490,2018,447,4,457
431490,2019,395,28,434
431490,2020,443,6,466
431500,2012,3,0,3
431500,2013,1,0,1
431500,2014,2,0,2
431500,2015,1,0,1
431500,2017,2,0,2
431500,2019,1,0,1
431500,2020,2,0,2
431505,2012,1,0,1
431505,2014,1,0,1
431505,2019,1,0,1
431505,2020,2,0,2
431507,2013,1,0,1
431507,2017,1,0,1
431507,2020,2,0,2
431510,2012,1,0,1
431510,2013,1,0,1
431510,2014,10,0,10
431510,2015,5,0,5
431510,2016,5,0,5
431510,2017,5,0,5
431510,2018,2,0,2
431510,2019,2,0,2
431510,2020,4,0,4
431513,2013,1,0,1
431513,2015,1,0,1
431513,2016,0,0,1
431513,2018,2,0,2
431514,2013,1,0,1
431514,2016,1,0,1
431514,2017,1,0,1
431514,2018,1,0,1
431514,2019,2,0,2
431515,2013,0,0,1
431515,2014,1,0,2
431515,2015,4,0,4
431515,2016,1,0,2
431515,2017,3,0,3
431515,2018,3,0,3
431515,2019,2,0,2
431515,2020,2,0,2
431517,2012,1,0,1
431517,2013,0,0,1
431517,2016,0,0,1
431517,2017,0,0,1
431517,2019,0,0,1
431517,2020,0,0,1
431520,2016,0,0,1
431520,2017,0,0,2
431520,2018,0,0,1
431520,2019,0,0,2
431530,2012,4,1,6
431530,2013,2,0,4
431530,2014,8,1,9
431530,2015,9,0,11
431530,2016,0,2,6
431530,2017,3,5,8
431530,2018,5,0,6
431530,2019,1,0,11
431530,2020,0,0,8
431531,2012,1,0,1
431531,2015,1,0,1
431531,2017,1,0,1
431531,2020,1,0,1
431532,2014,1,0,1
431532,2016,2,0,2
431532,2018,1,0,1
431532,2020,1,0,1
431535,2013,1,0,1
431535,2014,1,0,1
431535,2015,1,0,1
431535,2017,2,0,2
431535,2018,1,0,1
431540,2012,3,0,3
431540,2013,7,0,7
431540,2014,4,0,4
431540,2015,3,0,3
431540,2016,8,0,8
431540,2017,5,0,6
431540,2018,5,0,5
431540,2019,2,0,2
431540,2020,2,0,2
431545,2013,1,0,2
431545,2019,0,0,1
431545,2020,1,0,1
431550,2012,8,0,8
431550,2013,7,0,7
431550,2014,1,0,1
431550,2015,2,0,2
431550,2016,3,0,3
431550,2017,2,0,2
431550,2018,9,0,9
431550,2019,4,0,5
431550,2020,4,0,4
431555,2013,2,0,2
431555,2016,0,0,1
431555,2017,1,0,1
431555,2020,2,0,2
431560,2012,72,0,83
431560,2013,69,0,90
431560,2014,81,0,81
431560,2015,74,1,75
431560,2016,92,0,92
431560,2017,63,0,63
431560,2018,79,0,79
431560,2019,71,0,71
431560,2020,49,1,70
431570,2012,0,1,7
431570,2013,3,1,15
431570,2014,12,0,12
431570,2015,13,0,13
431570,2016,12,0,14
431570,2017,9,0,9
431570,2018,12,0,13
431570,2019,15,0,15
431570,2020,10,0,10
431575,2012,0,0,4
431575,2013,2,0,2
431575,2014,0,0,1
431575,2016,0,0,1
431575,2017,1,0,1
431575,2018,1,0,1
431575,2019,1,0,1
431575,2020,0,0,1
431580,2012,2,0,2
431580,2013,1,0,5
431580,2014,1,0,1
431580,2015,3,0,3
431580,2016,3,0,3
431580,2017,2,0,2
431580,2018,1,0,1
431580,2019,4,0,4
431580,2020,4,0,4
431590,2012,2,0,2
431590,2013,1,0,1
431590,2014,1,0,1
431590,2015,2,0,2
431590,2016,1,0,1
431590,2018,3,0,3
431590,2019,2,0,2
431590,2020,3,0,3
431595,2013,1,0,1
431595,2014,1,0,1
431595,2015,1,0,1
431595,2018,1,0,1
431595,2020,2,0,2
431600,2012,2,0,2
431600,2013,11,0,11
431600,2014,5,0,5
431600,2015,7,0,7
431600,2016,7,0,7
431600,2017,6,0,6
431600,2018,10,0,10
431600,2019,5,0,5
431600,2020,12,0,12
431610,2012,1,0,1
431610,2013,5,0,5
431610,2014,3,0,3
431610,2015,3,0,3
431610,2016,1,0,1
431610,2017,2,0,2
431610,2018,3,0,3
431610,2019,5,0,5
431610,2020,1,0,1
431620,2014,1,0,1
431620,2015,1,0,1
431620,2016,2,0,2
431620,2017,1,0,1
431620,2019,3,0,3
431630,2012,2,0,2
431630,2014,5,0,5
431630,2015,1,0,1
431630,2016,3,0,3
431630,2017,1,0,1
431630,2018,4,0,4
431630,2019,1,0,1
431630,2020,4,0,4
431640,2012,14,0,14
431640,2013,15,0,15
431640,2014,7,0,7
431640,2015,10,0,10
431640,2016,22,0,22
431640,2017,12,0,12
431640,2018,13,0,13
431640,2019,15,0,15
431640,2020,13,0,13
431642,2012,1,0,1
431642,2015,1,0,1
431642,2017,3,0,3
431642,2018,1,0,1
431642,2020,2,0,2
431643,2012,1,0,1
431643,2013,1,0,1
431643,2018,1,0,1
431643,2019,1,0,1
431643,2020,1,0,1
431645,2012,6,0,6
431645,2013,6,0,6
431645,2014,2,0,2
431645,2015,5,0,5
431645,2016,5,0,5
431645,2017,6,0,6
431645,2018,3,0,3
431645,2019,4,0,4
431645,2020,4,0,4
431647,2012,2,0,2
431647,2013,2,0,2
431647,2016,1,0,1
431647,2017,2,0,2
431647,2018,1,0,1
431650,2012,0,0,3
431650,2013,0,0,1
431650,2016,0,1,2
431650,2017,0,0,1
431650,2020,0,0,1
431660,2012,7,0,7
431660,2013,6,0,6
431660,2014,5,0,5
431660,2015,3,0,3
431660,2016,5,0,5
431660,2017,5,0,5
431660,2018,3,0,3
431660,2019,3,0,3
431660,2020,4,0,4
431670,2012,1,0,1
431670,2013,3,0,3
431670,2014,1,0,1
431670,2015,2,0,2
431670,2016,5,0,5
431670,2017,1,0,1
431670,2018,4,0,4
431670,2019,4,0,4
431670,2020,2,0,2
431673,2019,1,0,1
431675,2012,3,0,3
431675,2013,1,0,1
431675,2014,1,0,1
431675,2017,1,0,1
431675,2018,3,0,3
431675,2019,1,0,1
431675,2020,1,0,1
431680,2012,36,0,36
431680,2013,38,0,39
431680,2014,38,0,38
431680,2015,43,0,43
431680,2016,38,0,38
431680,2017,36,0,36
431680,2018,39,0,39
431680,2019,39,0,40
431680,2020,31,0,31
431690,2012,107,0,107
431690,2013,172,0,172
431690,2014,89,0,89
431690,2015,96,0,97
431690,2016,79,0,79
431690,2017,95,0,95
431690,2018,91,0,91
431690,2019,85,0,85
431690,2020,89,0,89
431695,2012,2,0,2
431695,2013,1,0,4
431695,2014,0,0,1
431695,2015,0,0,1
431695,2017,3,0,3
431695,2018,2,0,2
431695,2019,1,0,1
431697,2012,0,0,1
431697,2013,0,0,1
431697,2016,1,0,2
431700,2012,4,0,4
431700,2013,3,0,3
431700,2014,1,0,1
431700,2015,0,0,1
431700,2016,4,0,4
431700,2017,4,0,4
431700,2018,3,0,3
431700,2019,1,0,5
431700,2020,2,0,3
431710,2012,25,0,25
431710,2013,21,0,21
431710,2014,26,0,26
431710,2015,42,0,42
431710,2016,35,0,35
431710,2017,36,0,36
431710,2018,19,0,19
431710,2019,21,0,21
431710,2020,35,0,35
431720,2012,20,0,20
431720,2013,10,1,13
431720,2014,18,0,18
431720,2015,27,0,27
431720,2016,21,0,21
431720,2017,25,0,25
431720,2018,17,0,17
431720,2019,28,0,28
431720,2020,20,0,20
431725,2014,0,0,1
431730,2012,13,0,13
431730,2013,10,0,10
431730,2014,14,0,14
431730,2015,9,0,9
431730,2016,9,1,10
431730,2017,11,0,12
431730,2018,12,1,15
431730,2019,7,1,13
431730,2020,5,0,6
431740,2012,11,0,11
431740,2013,13,0,13
431740,2014,15,0,15
431740,2015,8,0,10
431740,2016,14,0,14
431740,2017,20,0,20
431740,2018,11,0,11
431740,2019,9,0,9
431740,2020,11,0,11
431750,2012,29,0,29
431750,2013,37,0,37
431750,2014,28,0,29
431750,2015,26,0,26
431750,2016,34,0,35
431750,2017,24,0,24
431750,2018,25,0,25
431750,2019,27,0,27
431750,2020,28,0,29
431755,2018,1,0,1
431760,2012,14,0,14
431760,2013,12,0,12
431760,2014,18,0,18
431760,2015,12,0,12
431760,2016,10,0,10
431760,2017,9,0,9
431760,2018,5,0,5
431760,2019,2,3,10
431760,2020,13,0,13
431770,2012,2,0,2
431770,2013,4,0,4
431770,2014,5,0,5
431770,2016,5,0,5
431770,2017,2,0,2
431770,2018,5,0,5
431770,2019,5,0,5
431770,2020,7,0,7
431775,2016,4,0,4
431775,2017,1,0,1
431775,2018,1,0,1
431775,2020,0,0,1
431780,2012,3,0,4
431780,2013,4,0,4
431780,2014,6,0,6
431780,2015,4,0,4
431780,2016,4,0,4
431780,2017,1,0,1
431780,2018,5,0,5
431780,2019,3,0,3
431780,2020,4,0,4
431790,2012,4,0,4
431790,2013,1,0,2
431790,2014,1,0,1
431790,2015,3,0,3
431790,2016,4,0,4
431790,2017,1,0,1
431790,2018,1,0,1
431790,2019,5,0,5
431790,2020,3,0,3
431795,2013,1,0,1
431795,2016,2,0,2
431800,2012,18,0,19
431800,2013,10,0,10
431800,2014,23,0,23
431800,2015,24,0,24
431800,2016,15,0,15
431800,2017,22,0,22
431800,2018,15,0,15
431800,2019,25,0,25
431800,2020,21,0,21
431805,2013,2,0,2
431805,2018,1,0,1
431810,2012,7,0,7
431810,2013,7,0,7
431810,2014,5,0,5
431810,2015,3,0,4
431810,2016,2,0,3
431810,2017,3,0,4
431810,2018,0,0,3
431810,2019,0,0,2
431810,2020,3,0,3
431820,2012,4,0,8
431820,2013,3,0,3
431820,2014,5,0,5
431820,2015,7,0,7
431820,2016,4,1,5
431820,2017,6,1,7
431820,2018,0,3,11
431820,2019,0,2,6
431820,2020,5,0,8
431830,2012,21,0,21
431830,2013,29,0,29
431830,2014,17,0,17
431830,2015,16,0,17
431830,2016,28,0,29
431830,2017,19,0,19
431830,2018,14,0,17
431830,2019,18,0,18
431830,2020,17,0,17
431840,2012,0,1,10
431840,2013,0,0,6
431840,2014,0,0,10
431840,2015,0,0,6
431840,2016,0,0,3
431840,2017,0,0,10
431840,2018,0,0,5
431840,2019,0,0,6
431840,2020,0,0,7
431842,2012,1,0,1
431842,2014,2,0,3
431842,2015,1,0,1
431842,2016,1,0,1
431842,2018,2,0,2
431843,2014,1,0,1
431843,2016,2,0,2
431843,2017,1,0,1
431843,2018,1,0,1
431843,2019,3,0,3
431843,2020,2,0,2
431844,2015,2,0,2
431844,2016,1,0,1
431844,2020,1,0,1
431845,2013,3,0,3
431845,2014,1,0,1
431845,2017,2,0,2
431845,2018,1,0,1
431845,2019,1,0,1
431846,2012,1,0,1
431846,2014,0,0,1
431846,2016,1,0,1
431846,2018,0,0,1
431846,2019,0,0,2
431846,2020,1,0,1
431848,2012,4,0,4
431848,2013,1,0,1
431848,2015,1,0,1
431848,2016,1,0,1
431848,2019,0,0,3
431848,2020,0,0,1
431849,2013,2,0,2
431849,2014,1,0,1
431849,2018,1,0,1
431849,2019,1,0,1
431849,2020,1,0,1
431850,2012,13,0,13
431850,2013,8,0,10
431850,2014,10,0,10
431850,2015,6,0,9
431850,2016,6,0,6
431850,2017,10,0,10
431850,2018,15,0,15
431850,2019,10,0,13
431850,2020,10,0,16
431860,2012,0,0,1
431860,2013,1,0,1
431860,2015,2,0,2
431860,2016,1,0,1
431860,2019,1,0,1
431860,2020,3,0,3
431861,2014,0,0,1
431861,2017,0,0,1
431861,2018,0,0,1
431862,2012,1,0,1
431862,2013,0,0,1
431862,2014,1,0,1
431862,2015,0,0,1
431862,2016,0,0,1
431862,2017,2,0,3
431862,2018,1,0,1
431870,2012,88,0,88
431870,2013,86,0,88
431870,2014,79,0,79
431870,2015,81,0,81
431870,2016,93,0,93
431870,2017,78,0,80
431870,2018,63,0,63
431870,2019,77,0,77
431870,2020,75,0,76
431880,2012,8,0,8
431880,2013,10,0,10
431880,2014,5,0,5
431880,2015,7,0,8
431880,2016,16,0,16
431880,2017,10,0,10
431880,2018,10,0,11
431880,2019,20,0,20
431880,2020,9,0,9
431890,2012,6,0,6
431890,2013,10,0,10
431890,2014,14,0,15
431890,2015,5,0,5
431890,2016,9,0,9
431890,2017,11,0,11
431890,2018,11,0,12
431890,2019,14,0,14
431890,2020,11,0,11
431900,2012,7,0,7
431900,2013,8,0,8
431900,2014,2,0,2
431900,2015,4,0,4
431900,2016,2,0,2
431900,2017,7,0,7
431900,2018,4,0,4
431900,2019,3,0,3
431900,2020,6,0,6
431910,2012,3,0,3
431910,2013,3,1,6
431910,2015,2,0,2
431910,2016,4,0,4
431910,2017,1,0,1
431910,2020,2,0,2
431912,2015,2,0,2
431912,2016,0,0,1
431912,2018,0,0,1
431915,2012,3,0,3
431915,2013,3,0,3
431915,2014,1,0,1
431915,2015,3,0,3
431915,2016,1,0,1
431915,2017,1,0,1
431915,2018,2,0,2
431915,2019,3,0,3
431915,2020,3,0,3
431920,2012,1,0,1
431920,2013,3,0,3
431920,2014,2,0,2
431920,2015,1,0,1
431920,2016,1,0,1
431920,2017,2,0,2
431920,2018,5,0,5
431920,2019,1,0,1
431930,2012,1,0,1
431930,2013,1,0,1
431930,2015,2,0,2
431930,2016,2,0,2
431930,2017,1,0,1
431930,2018,1,0,1
431930,2020,1,0,1
431935,2017,1,0,1
431935,2018,2,0,2
431936,2013,1,0,1
431936,2015,2,0,2
431936,2016,2,0,2
431936,2018,2,0,2
431936,2019,1,0,1
431937,2012,2,0,2
431937,2014,1,0,1
431937,2016,1,0,1
431940,2012,3,0,3
431940,2013,4,0,4
431940,2014,3,0,3
431940,2015,4,0,4
431940,2016,3,0,3
431940,2017,4,0,4
431940,2018,3,0,3
431940,2019,6,0,6
431940,2020,5,0,6
431950,2012,0,0,10
431950,2013,0,0,7
431950,2014,0,1,9
431950,2015,8,1,12
431950,2016,0,0,9
431950,2017,4,0,6
431950,2018,6,0,6
431950,2019,10,0,10
431950,2020,10,0,10
431960,2012,13,0,13
431960,2013,8,0,8
431960,2014,1,0,2
431960,2015,8,0,8
431960,2016,9,0,10
431960,2017,4,0,4
431960,2018,17,0,18
431960,2019,5,0,7
431960,2020,8,0,8
431970,2013,3,0,3
431970,2015,2,0,2
431970,2017,1,0,1
431970,2018,1,0,1
431970,2019,1,0,1
431970,2020,1,0,1
431973,2014,1,0,1
431973,2018,2,0,2
431973,2019,1,0,1
431975,2012,1,0,1
431975,2013,1,0,1
431975,2014,0,0,1
431975,2015,0,0,1
431975,2017,1,0,1
431975,2018,1,0,1
431975,2019,0,0,1
431975,2020,0,1,2
431980,2012,1,0,1
431980,2013,2,0,2
431980,2014,4,0,4
431980,2015,0,0,1
431980,2016,0,0,4
431980,2017,1,0,1
431980,2018,1,0,1
431980,2019,7,0,7
431980,2020,1,0,1
431990,2012,30,0,30
431990,2013,34,0,34
431990,2014,28,0,28
431990,2015,19,0,19
431990,2016,19,0,20
431990,2017,14,0,14
431990,2018,14,0,18
431990,2019,22,0,24
431990,2020,22,0,22
432000,2012,61,0,61
432000,2013,40,0,40
432000,2014,36,0,36
432000,2015,38,0,38
432000,2016,45,0,45
432000,2017,59,0,59
432000,2018,27,0,27
432000,2019,42,0,42
432000,2020,40,0,40
432010,2012,8,0,8
432010,2013,12,0,12
432010,2014,6,0,6
432010,2015,6,0,6
432010,2016,4,0,4
432010,2017,3,0,3
432010,2018,7,0,7
432010,2019,10,0,10
432010,2020,5,0,5
432020,2012,3,0,3
432020,2013,2,0,4
432020,2014,2,0,2
432020,2015,2,0,2
432020,2016,2,1,3
432020,2017,3,1,4
432020,2018,3,0,3
432020,2019,2,0,2
432020,2020,5,0,5
432023,2013,1,0,2
432023,2014,1,0,1
432023,2016,1,0,1
432023,2018,1,0,1
432023,2019,1,0,1
432023,2020,1,0,1
432026,2012,1,0,1
432026,2014,1,0,1
432026,2015,4,0,4
432026,2016,2,0,2
432026,2017,1,0,1
432026,2018,2,0,2
432026,2019,3,0,3
432026,2020,2,0,2
432030,2012,2,0,2
432030,2013,2,0,2
432030,2014,1,0,1
432030,2016,1,0,1
432030,2017,3,0,3
432030,2018,2,0,2
432032,2015,1,0,1
432032,2018,1,0,1
432032,2020,1,0,1
432035,2012,0,0,2
432035,2014,0,0,3
432035,2015,0,0,3
432035,2016,0,0,1
432035,2018,0,0,3
432035,2019,0,0,2
432035,2020,0,1,5
432040,2012,6,0,6
432040,2013,2,0,2
432040,2014,3,0,3
432040,2015,4,0,4
432040,2016,8,0,8
432040,2017,3,0,3
432040,2018,5,0,5
432040,2019,8,0,8
432040,2020,3,0,3
432045,2012,3,0,3
432045,2014,1,0,1
432045,2015,1,0,1
432045,2018,1,0,1
432050,2012,3,0,3
432050,2013,1,0,1
432050,2014,2,0,3
432050,2015,3,0,3
432050,2016,2,0,2
432050,2020,1,1,2
432055,2012,0,0,2
432055,2013,0,0,1
432055,2019,0,0,3
432055,2020,0,0,2
432057,2012,1,0,1
432057,2019,1,0,1
432060,2015,1,0,1
432060,2016,1,0,1
432060,2017,1,0,1
432060,2018,2,0,2
432060,2019,1,0,1
432065,2013,2,0,2
432065,2014,1,0,1
432067,2012,2,1,3
432067,2013,2,0,4
432067,2014,1,0,1
432067,2015,2,0,2
432067,2016,4,0,4
432067,2017,2,0,2
432067,2018,1,0,1
432067,2019,2,0,2
432067,2020,1,0,1
432070,2012,9,0,9
432070,2013,4,0,4
432070,2014,4,0,4
432070,2015,3,0,3
432070,2016,5,0,6
432070,2017,3,0,3
432070,2018,6,0,6
432070,2019,4,0,4
432070,2020,6,0,6
432080,2012,11,0,11
432080,2013,10,0,10
432080,2014,6,0,7
432080,2015,9,0,9
432080,2016,11,0,11
432080,2017,13,0,13
432080,2018,10,0,10
432080,2019,12,0,14
432080,2020,10,0,10
432085,2012,1,0,1
432085,2013,0,0,1
432085,2014,0,0,1
432085,2017,0,0,2
432085,2018,0,1,1
432085,2019,0,0,4
432085,2020,0,0,1
432090,2012,7,0,7
432090,2013,8,0,8
432090,2014,8,0,8
432090,2015,9,0,9
432090,2016,5,0,5
432090,2017,7,0,7
432090,2018,4,0,4
432090,2019,4,0,5
432090,2020,4,0,5
432100,2012,5,0,5
432100,2013,2,0,2
432100,2014,1,0,1
432100,2015,4,0,4
432100,2016,4,0,4
432100,2017,3,0,3
432100,2018,7,0,7
432100,2019,3,0,3
432100,2020,5,0,5
432110,2012,5,0,7
432110,2013,8,0,8
432110,2014,9,0,9
432110,2015,6,0,6
432110,2016,4,0,4
432110,2017,5,0,5
432110,2018,4,0,4
432110,2019,6,0,6
432110,2020,9,0,9
432120,2012,25,0,25
432120,2013,25,0,25
432120,2014,18,0,20
432120,2015,10,0,18
432120,2016,12,0,12
432120,2017,16,0,18
432120,2018,19,0,19
432120,2019,16,0,19
432120,2020,14,0,17
432130,2012,7,0,8
432130,2013,4,1,6
432130,2014,14,0,15
432130,2015,4,1,7
432130,2016,13,0,13
432130,2017,8,0,8
432130,2018,8,0,8
432130,2019,12,0,13
432130,2020,7,0,7
432132,2013,1,0,1
432132,2015,1,0,1
432132,2017,1,0,1
432132,2020,1,0,1
432135,2012,1,0,1
432135,2014,1,0,1
432135,2015,2,0,2
432135,2018,2,0,2
432135,2019,1,0,3
432135,2020,0,0,1
432140,2012,2,1,3
432140,2013,2,0,2
432140,2014,1,0,1
432140,2015,6,0,6
432140,2016,2,0,2
432140,2017,4,1,5
432140,2018,4,0,4
432140,2019,5,0,5
432140,2020,4,0,4
432143,2012,1,0,1
432143,2013,1,0,1
432143,2014,4,0,4
432143,2015,3,0,3
432143,2016,2,0,3
432143,2017,4,0,4
432143,2018,4,0,6
432143,2019,1,0,4
432143,2020,0,0,4
432145,2012,6,0,6
432145,2013,8,0,9
432145,2014,4,0,5
432145,2015,10,0,10
432145,2016,4,0,4
432145,2017,7,0,7
432145,2018,12,0,12
432145,2019,8,0,8
432145,2020,3,0,3
432146,2012,3,0,3
432146,2014,0,0,1
432146,2016,1,0,1
432147,2012,1,0,1
432147,2013,1,0,2
432147,2014,3,0,3
432147,2015,2,0,2
432147,2016,3,0,3
432147,2017,1,0,1
432147,2020,1,0,1
432149,2013,2,0,2
432149,2015,1,0,1
432149,2016,1,0,1
432149,2020,1,0,1
432150,2012,12,0,12
432150,2013,17,0,17
432150,2014,12,0,12
432150,2015,12,0,12
432150,2016,5,0,5
432150,2017,14,0,14
432150,2018,10,0,10
432150,2019,13,0,13
432150,2020,10,0,10
432160,2012,35,0,38
432160,2013,13,4,25
432160,2014,16,0,16
432160,2015,19,0,19
432160,2016,21,4,25
432160,2017,24,0,24
432160,2018,17,0,17
432160,2019,5,1,15
432160,2020,28,0,28
432162,2015,0,1,1
432162,2020,0,1,1
432163,2013,1,0,1
432163,2014,2,0,2
432163,2018,1,0,1
432163,2020,1,0,1
432166,2012,1,0,1
432166,2013,2,0,3
432166,2014,3,0,3
432166,2015,3,0,3
432166,2016,6,0,6
432166,2017,1,0,1
432166,2018,2,0,2
432166,2019,1,0,1
432166,2020,3,0,3
432170,2012,8,0,12
432170,2013,6,0,6
432170,2014,5,0,5
432170,2015,5,0,5
432170,2016,8,0,8
432170,2017,8,0,8
432170,2018,10,0,10
432170,2019,7,0,7
432170,2020,5,0,11
432180,2012,11,0,11
432180,2013,6,0,6
